4,scientific_name,sample_alias,sample_title,sample_description,project name,collection date,geographic location (country and/or sea),geographic location (latitude),geographic location (longitude),broad-scale environmental context,local environmental context,environmental medium,elevation,depth,sample_accession,run_accession,experiment_accession
256318,metagenome,IS-PC019-091,IS-PC019-091,,IS-PC019-091,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.91,SAMEA115939170,ERR13513414;ERR13513416;ERR13516166;ERR13516167;ERR13516168;ERR13516170;ERR13513413;ERR13513415;ERR13513417;ERR13513412;ERR13513418;ERR13513419;ERR13516164;ERR13516169;ERR13516165;ERR13516171,ERX12883317;ERX12883319;ERX12886069;ERX12886070;ERX12886071;ERX12886073;ERX12883316;ERX12883318;ERX12883320;ERX12883315;ERX12883321;ERX12883322;ERX12886067;ERX12886072;ERX12886068;ERX12886074
256318,metagenome,IS-PC019-093,IS-PC019-093,,IS-PC019-093,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.93,SAMEA115939171,ERR13513421;ERR13513423;ERR13513426;ERR13516173;ERR13513420;ERR13513425;ERR13513427;ERR13513422;ERR13513424;ERR13516172;ERR13516174;ERR13516175;ERR13516176;ERR13516179;ERR13516177;ERR13516178,ERX12883324;ERX12883326;ERX12883329;ERX12886076;ERX12883323;ERX12883328;ERX12883330;ERX12883325;ERX12883327;ERX12886075;ERX12886077;ERX12886078;ERX12886079;ERX12886082;ERX12886080;ERX12886081
256318,metagenome,IS-PC019-095,IS-PC019-095,,IS-PC019-095,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.95,SAMEA115939172,ERR13513430;ERR13513431;ERR13516184;ERR13513435;ERR13513428;ERR13513429;ERR13513432;ERR13513433;ERR13513434;ERR13516180;ERR13516181;ERR13516182;ERR13516185;ERR13516186;ERR13516187;ERR13516183,ERX12883333;ERX12883334;ERX12886087;ERX12883338;ERX12883331;ERX12883332;ERX12883335;ERX12883336;ERX12883337;ERX12886083;ERX12886084;ERX12886085;ERX12886088;ERX12886089;ERX12886090;ERX12886086
256318,metagenome,IS-PC019-097,IS-PC019-097,,IS-PC019-097,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.97,SAMEA115939173,ERR13513442;ERR13516190;ERR13516195;ERR13513436;ERR13513438;ERR13513439;ERR13513440;ERR13513443;ERR13513437;ERR13513441;ERR13516194;ERR13516188;ERR13516189;ERR13516191;ERR13516192;ERR13516193,ERX12883345;ERX12886093;ERX12886098;ERX12883339;ERX12883341;ERX12883342;ERX12883343;ERX12883346;ERX12883340;ERX12883344;ERX12886097;ERX12886091;ERX12886092;ERX12886094;ERX12886095;ERX12886096
256318,metagenome,IS-PC019-099,IS-PC019-099,,IS-PC019-099,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.99,SAMEA115939174,ERR13513448;ERR13513449;ERR13513451;ERR13516196;ERR13516197;ERR13513444;ERR13513445;ERR13513446;ERR13513447;ERR13513450;ERR13516200;ERR13516201;ERR13516202;ERR13516198;ERR13516199;ERR13516203,ERX12883351;ERX12883352;ERX12883354;ERX12886099;ERX12886100;ERX12883347;ERX12883348;ERX12883349;ERX12883350;ERX12883353;ERX12886103;ERX12886104;ERX12886105;ERX12886101;ERX12886102;ERX12886106
256318,metagenome,IS-PC019-100,IS-PC019-100,,IS-PC019-100,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1,SAMEA115939175,ERR13515741;ERR13515742;ERR13515744;ERR13512988;ERR13512991;ERR13512992;ERR13512995;ERR13512989;ERR13512990;ERR13512993;ERR13512994;ERR13515740;ERR13515743;ERR13515745;ERR13515746;ERR13515747,ERX12885644;ERX12885645;ERX12885647;ERX12882891;ERX12882894;ERX12882895;ERX12882898;ERX12882892;ERX12882893;ERX12882896;ERX12882897;ERX12885643;ERX12885646;ERX12885648;ERX12885649;ERX12885650
256318,metagenome,IS-PC019-101,IS-PC019-101,,IS-PC019-101,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.01,SAMEA115939176,ERR13512996;ERR13512997;ERR13512998;ERR13512999;ERR13515749;ERR13515750;ERR13515751;ERR13515755;ERR13513000;ERR13513001;ERR13513002;ERR13513003;ERR13515748;ERR13515752;ERR13515753;ERR13515754,ERX12882899;ERX12882900;ERX12882901;ERX12882902;ERX12885652;ERX12885653;ERX12885654;ERX12885658;ERX12882903;ERX12882904;ERX12882905;ERX12882906;ERX12885651;ERX12885655;ERX12885656;ERX12885657
256318,metagenome,IS-PC019-102,IS-PC019-102,,IS-PC019-102,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.02,SAMEA115939177,ERR13513011;ERR13515759;ERR13515760;ERR13513010;ERR13513004;ERR13513005;ERR13513006;ERR13513007;ERR13513008;ERR13513009;ERR13515756;ERR13515757;ERR13515758;ERR13515761;ERR13515762;ERR13515763,ERX12882914;ERX12885662;ERX12885663;ERX12882913;ERX12882907;ERX12882908;ERX12882909;ERX12882910;ERX12882911;ERX12882912;ERX12885659;ERX12885660;ERX12885661;ERX12885664;ERX12885665;ERX12885666
256318,metagenome,IS-PC019-103,IS-PC019-103,,IS-PC019-103,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.03,SAMEA115939178,ERR13513015;ERR13513017;ERR13513019;ERR13515765;ERR13515766;ERR13515767;ERR13515770;ERR13513016;ERR13513012;ERR13513013;ERR13513014;ERR13513018;ERR13515764;ERR13515769;ERR13515771;ERR13515768,ERX12882918;ERX12882920;ERX12882922;ERX12885668;ERX12885669;ERX12885670;ERX12885673;ERX12882919;ERX12882915;ERX12882916;ERX12882917;ERX12882921;ERX12885667;ERX12885672;ERX12885674;ERX12885671
256318,metagenome,IS-PC019-104,IS-PC019-104,,IS-PC019-104,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.04,SAMEA115939179,ERR13513021;ERR13513026;ERR13515772;ERR13515776;ERR13513020;ERR13513023;ERR13513024;ERR13513027;ERR13513022;ERR13513025;ERR13515775;ERR13515778;ERR13515773;ERR13515774;ERR13515777;ERR13515779,ERX12882924;ERX12882929;ERX12885675;ERX12885679;ERX12882923;ERX12882926;ERX12882927;ERX12882930;ERX12882925;ERX12882928;ERX12885678;ERX12885681;ERX12885676;ERX12885677;ERX12885680;ERX12885682
256318,metagenome,IS-PC019-105,IS-PC019-105,,IS-PC019-105,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.05,SAMEA115939180,ERR13513029;ERR13513032;ERR13515782;ERR13515784;ERR13515786;ERR13513030;ERR13513034;ERR13513028;ERR13513031;ERR13513033;ERR13513035;ERR13515781;ERR13515785;ERR13515787;ERR13515780;ERR13515783,ERX12882932;ERX12882935;ERX12885685;ERX12885687;ERX12885689;ERX12882933;ERX12882937;ERX12882931;ERX12882934;ERX12882936;ERX12882938;ERX12885684;ERX12885688;ERX12885690;ERX12885683;ERX12885686
256318,metagenome,IS-PC019-106,IS-PC019-106,,IS-PC019-106,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.06,SAMEA115939181,ERR13513036;ERR13513041;ERR13513042;ERR13513043;ERR13515789;ERR13515792;ERR13513038;ERR13513039;ERR13513040;ERR13513037;ERR13515791;ERR13515793;ERR13515795;ERR13515788;ERR13515790;ERR13515794,ERX12882939;ERX12882944;ERX12882945;ERX12882946;ERX12885692;ERX12885695;ERX12882941;ERX12882942;ERX12882943;ERX12882940;ERX12885694;ERX12885696;ERX12885698;ERX12885691;ERX12885693;ERX12885697
256318,metagenome,IS-PC019-107,IS-PC019-107,,IS-PC019-107,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.07,SAMEA115939182,ERR13513047;ERR13513048;ERR13513049;ERR13513051;ERR13513044;ERR13513045;ERR13513046;ERR13513050;ERR13515796;ERR13515797;ERR13515798;ERR13515801;ERR13515802;ERR13515803;ERR13515799;ERR13515800,ERX12882950;ERX12882951;ERX12882952;ERX12882954;ERX12882947;ERX12882948;ERX12882949;ERX12882953;ERX12885699;ERX12885700;ERX12885701;ERX12885704;ERX12885705;ERX12885706;ERX12885702;ERX12885703
256318,metagenome,IS-PC019-108,IS-PC019-108,,IS-PC019-108,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.08,SAMEA115939183,ERR13513057;ERR13513059;ERR13515806;ERR13515807;ERR13515811;ERR13513052;ERR13513053;ERR13513054;ERR13513058;ERR13513055;ERR13513056;ERR13515804;ERR13515809;ERR13515810;ERR13515805;ERR13515808,ERX12882960;ERX12882962;ERX12885709;ERX12885710;ERX12885714;ERX12882955;ERX12882956;ERX12882957;ERX12882961;ERX12882958;ERX12882959;ERX12885707;ERX12885712;ERX12885713;ERX12885708;ERX12885711
256318,metagenome,IS-PC019-109,IS-PC019-109,,IS-PC019-109,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.09,SAMEA115939184,ERR13513061;ERR13513063;ERR13513064;ERR13515814;ERR13515818;ERR13513066;ERR13513060;ERR13513062;ERR13513065;ERR13513067;ERR13515813;ERR13515815;ERR13515817;ERR13515819;ERR13515812;ERR13515816,ERX12882964;ERX12882966;ERX12882967;ERX12885717;ERX12885721;ERX12882969;ERX12882963;ERX12882965;ERX12882968;ERX12882970;ERX12885716;ERX12885718;ERX12885720;ERX12885722;ERX12885715;ERX12885719
256318,metagenome,IS-PC019-110,IS-PC019-110,,IS-PC019-110,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.1,SAMEA115939185,ERR13515821;ERR13515824;ERR13515826;ERR13513070;ERR13513071;ERR13513073;ERR13513075;ERR13513068;ERR13513069;ERR13513072;ERR13513074;ERR13515823;ERR13515825;ERR13515827;ERR13515820;ERR13515822,ERX12885724;ERX12885727;ERX12885729;ERX12882973;ERX12882974;ERX12882976;ERX12882978;ERX12882971;ERX12882972;ERX12882975;ERX12882977;ERX12885726;ERX12885728;ERX12885730;ERX12885723;ERX12885725
256318,metagenome,IS-PC019-111,IS-PC019-111,,IS-PC019-111,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.11,SAMEA115939186,ERR13513076;ERR13513079;ERR13513080;ERR13513081;ERR13513083;ERR13515830;ERR13515832;ERR13515834;ERR13513078;ERR13513082;ERR13513077;ERR13515835;ERR13515828;ERR13515829;ERR13515831;ERR13515833,ERX12882979;ERX12882982;ERX12882983;ERX12882984;ERX12882986;ERX12885733;ERX12885735;ERX12885737;ERX12882981;ERX12882985;ERX12882980;ERX12885738;ERX12885731;ERX12885732;ERX12885734;ERX12885736
256318,metagenome,IS-PC019-112,IS-PC019-112,,IS-PC019-112,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.12,SAMEA115939187,ERR13513088;ERR13515836;ERR13515840;ERR13515842;ERR13513086;ERR13513089;ERR13513090;ERR13513084;ERR13513085;ERR13513087;ERR13513091;ERR13515837;ERR13515839;ERR13515841;ERR13515843;ERR13515838,ERX12882991;ERX12885739;ERX12885743;ERX12885745;ERX12882989;ERX12882992;ERX12882993;ERX12882987;ERX12882988;ERX12882990;ERX12882994;ERX12885740;ERX12885742;ERX12885744;ERX12885746;ERX12885741
256318,metagenome,IS-PC019-113,IS-PC019-113,,IS-PC019-113,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.13,SAMEA115939188,ERR13513093;ERR13513096;ERR13513099;ERR13515844;ERR13515846;ERR13513097;ERR13513098;ERR13513092;ERR13513094;ERR13513095;ERR13515845;ERR13515847;ERR13515848;ERR13515851;ERR13515849;ERR13515850,ERX12882996;ERX12882999;ERX12883002;ERX12885747;ERX12885749;ERX12883000;ERX12883001;ERX12882995;ERX12882997;ERX12882998;ERX12885748;ERX12885750;ERX12885751;ERX12885754;ERX12885752;ERX12885753
256318,metagenome,IS-PC019-114,IS-PC019-114,,IS-PC019-114,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.14,SAMEA115939189,ERR13513103;ERR13513105;ERR13513106;ERR13515853;ERR13515858;ERR13513100;ERR13513104;ERR13513101;ERR13513102;ERR13513107;ERR13515852;ERR13515854;ERR13515856;ERR13515855;ERR13515857;ERR13515859,ERX12883006;ERX12883008;ERX12883009;ERX12885756;ERX12885761;ERX12883003;ERX12883007;ERX12883004;ERX12883005;ERX12883010;ERX12885755;ERX12885757;ERX12885759;ERX12885758;ERX12885760;ERX12885762
256318,metagenome,IS-PC019-115,IS-PC019-115,,IS-PC019-115,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.15,SAMEA115939190,ERR13513110;ERR13515863;ERR13515865;ERR13515867;ERR13513108;ERR13513111;ERR13513113;ERR13513109;ERR13513112;ERR13513114;ERR13513115;ERR13515861;ERR13515862;ERR13515860;ERR13515864;ERR13515866,ERX12883013;ERX12885766;ERX12885768;ERX12885770;ERX12883011;ERX12883014;ERX12883016;ERX12883012;ERX12883015;ERX12883017;ERX12883018;ERX12885764;ERX12885765;ERX12885763;ERX12885767;ERX12885769
256318,metagenome,IS-PC019-116,IS-PC019-116,,IS-PC019-116,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.16,SAMEA115939191,ERR13513117;ERR13513118;ERR13515869;ERR13515875;ERR13513116;ERR13513119;ERR13513120;ERR13513122;ERR13513123;ERR13513121;ERR13515870;ERR13515872;ERR13515874;ERR13515868;ERR13515871;ERR13515873,ERX12883020;ERX12883021;ERX12885772;ERX12885778;ERX12883019;ERX12883022;ERX12883023;ERX12883025;ERX12883026;ERX12883024;ERX12885773;ERX12885775;ERX12885777;ERX12885771;ERX12885774;ERX12885776
256318,metagenome,IS-PC019-117,IS-PC019-117,,IS-PC019-117,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.17,SAMEA115939192,ERR13513124;ERR13515878;ERR13515882;ERR13515883;ERR13513126;ERR13513127;ERR13513128;ERR13513129;ERR13513130;ERR13513125;ERR13513131;ERR13515877;ERR13515880;ERR13515881;ERR13515876;ERR13515879,ERX12883027;ERX12885781;ERX12885785;ERX12885786;ERX12883029;ERX12883030;ERX12883031;ERX12883032;ERX12883033;ERX12883028;ERX12883034;ERX12885780;ERX12885783;ERX12885784;ERX12885779;ERX12885782
256318,metagenome,IS-PC019-118,IS-PC019-118,,IS-PC019-118,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.18,SAMEA115939193,ERR13513133;ERR13513134;ERR13513137;ERR13513139;ERR13515888;ERR13513132;ERR13513135;ERR13513138;ERR13513136;ERR13515886;ERR13515890;ERR13515891;ERR13515884;ERR13515885;ERR13515887;ERR13515889,ERX12883036;ERX12883037;ERX12883040;ERX12883042;ERX12885791;ERX12883035;ERX12883038;ERX12883041;ERX12883039;ERX12885789;ERX12885793;ERX12885794;ERX12885787;ERX12885788;ERX12885790;ERX12885792
256318,metagenome,IS-PC019-119,IS-PC019-119,,IS-PC019-119,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.19,SAMEA115939194,ERR13513470;ERR13513471;ERR13513474;ERR13516220;ERR13516221;ERR13516222;ERR13516223;ERR13516224;ERR13516226;ERR13516227;ERR13513472;ERR13513473;ERR13513468;ERR13513469;ERR13513475;ERR13516225,ERX12883373;ERX12883374;ERX12883377;ERX12886123;ERX12886124;ERX12886125;ERX12886126;ERX12886127;ERX12886129;ERX12886130;ERX12883375;ERX12883376;ERX12883371;ERX12883372;ERX12883378;ERX12886128
256318,metagenome,IS-PC019-121,IS-PC019-121,,IS-PC019-121,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.21,SAMEA115939195,ERR13513476;ERR13513477;ERR13513482;ERR13516231;ERR13513480;ERR13513481;ERR13513483;ERR13513478;ERR13513479;ERR13516230;ERR13516233;ERR13516234;ERR13516228;ERR13516229;ERR13516232;ERR13516235,ERX12883379;ERX12883380;ERX12883385;ERX12886134;ERX12883383;ERX12883384;ERX12883386;ERX12883381;ERX12883382;ERX12886133;ERX12886136;ERX12886137;ERX12886131;ERX12886132;ERX12886135;ERX12886138
256318,metagenome,IS-PC019-123,IS-PC019-123,,IS-PC019-123,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.23,SAMEA115939196,ERR13513486;ERR13513489;ERR13513490;ERR13513484;ERR13513485;ERR13513491;ERR13513487;ERR13513488;ERR13516237;ERR13516239;ERR13516240;ERR13516236;ERR13516238;ERR13516241;ERR13516242;ERR13516243,ERX12883389;ERX12883392;ERX12883393;ERX12883387;ERX12883388;ERX12883394;ERX12883390;ERX12883391;ERX12886140;ERX12886142;ERX12886143;ERX12886139;ERX12886141;ERX12886144;ERX12886145;ERX12886146
256318,metagenome,IS-PC019-125,IS-PC019-125,,IS-PC019-125,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.25,SAMEA115939197,ERR13516245;ERR13516246;ERR13516247;ERR13516251;ERR13513496;ERR13513497;ERR13513498;ERR13513492;ERR13513493;ERR13513494;ERR13513495;ERR13513499;ERR13516244;ERR13516248;ERR13516249;ERR13516250,ERX12886148;ERX12886149;ERX12886150;ERX12886154;ERX12883399;ERX12883400;ERX12883401;ERX12883395;ERX12883396;ERX12883397;ERX12883398;ERX12883402;ERX12886147;ERX12886151;ERX12886152;ERX12886153
256318,metagenome,IS-PC019-127,IS-PC019-127,,IS-PC019-127,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.27,SAMEA115939198,ERR13513500;ERR13513502;ERR13513505;ERR13513507;ERR13513501;ERR13513503;ERR13513506;ERR13513504;ERR13516252;ERR13516253;ERR13516254;ERR13516256;ERR13516255;ERR13516257;ERR13516258;ERR13516259,ERX12883403;ERX12883405;ERX12883408;ERX12883410;ERX12883404;ERX12883406;ERX12883409;ERX12883407;ERX12886155;ERX12886156;ERX12886157;ERX12886159;ERX12886158;ERX12886160;ERX12886161;ERX12886162
256318,metagenome,IS-PC019-129,IS-PC019-129,,IS-PC019-129,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.29,SAMEA115939199,ERR13513510;ERR13513511;ERR13513512;ERR13513513;ERR13513515;ERR13516260;ERR13516265;ERR13513508;ERR13513509;ERR13513514;ERR13516261;ERR13516262;ERR13516263;ERR13516264;ERR13516266;ERR13516267,ERX12883413;ERX12883414;ERX12883415;ERX12883416;ERX12883418;ERX12886163;ERX12886168;ERX12883411;ERX12883412;ERX12883417;ERX12886164;ERX12886165;ERX12886166;ERX12886167;ERX12886169;ERX12886170
256318,metagenome,IS-PC019-131,IS-PC019-131,,IS-PC019-131,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.31,SAMEA115939200,ERR13513518;ERR13513522;ERR13513520;ERR13513523;ERR13513516;ERR13513517;ERR13513519;ERR13513521;ERR13516271;ERR13516272;ERR13516273;ERR13516274;ERR13516268;ERR13516269;ERR13516270;ERR13516275,ERX12883421;ERX12883425;ERX12883423;ERX12883426;ERX12883419;ERX12883420;ERX12883422;ERX12883424;ERX12886174;ERX12886175;ERX12886176;ERX12886177;ERX12886171;ERX12886172;ERX12886173;ERX12886178
256318,metagenome,IS-PC019-133,IS-PC019-133,,IS-PC019-133,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.33,SAMEA115939201,ERR13513524;ERR13513525;ERR13513527;ERR13516281;ERR13513526;ERR13513528;ERR13513531;ERR13513529;ERR13513530;ERR13516277;ERR13516279;ERR13516276;ERR13516278;ERR13516280;ERR13516282;ERR13516283,ERX12883427;ERX12883428;ERX12883430;ERX12886184;ERX12883429;ERX12883431;ERX12883434;ERX12883432;ERX12883433;ERX12886180;ERX12886182;ERX12886179;ERX12886181;ERX12886183;ERX12886185;ERX12886186
256318,metagenome,IS-PC019-135,IS-PC019-135,,IS-PC019-135,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.35,SAMEA115939202,ERR13513533;ERR13513536;ERR13513539;ERR13516284;ERR13516285;ERR13516288;ERR13513532;ERR13513538;ERR13513534;ERR13513535;ERR13513537;ERR13516286;ERR13516289;ERR13516290;ERR13516291;ERR13516287,ERX12883436;ERX12883439;ERX12883442;ERX12886187;ERX12886188;ERX12886191;ERX12883435;ERX12883441;ERX12883437;ERX12883438;ERX12883440;ERX12886189;ERX12886192;ERX12886193;ERX12886194;ERX12886190
256318,metagenome,IS-PC019-137,IS-PC019-137,,IS-PC019-137,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.37,SAMEA115939203,ERR13513543;ERR13513545;ERR13516293;ERR13516295;ERR13516297;ERR13516298;ERR13513541;ERR13513544;ERR13513540;ERR13513542;ERR13513546;ERR13513547;ERR13516294;ERR13516296;ERR13516299;ERR13516292,ERX12883446;ERX12883448;ERX12886196;ERX12886198;ERX12886200;ERX12886201;ERX12883444;ERX12883447;ERX12883443;ERX12883445;ERX12883449;ERX12883450;ERX12886197;ERX12886199;ERX12886202;ERX12886195
256318,metagenome,IS-PC019-139,IS-PC019-139,,IS-PC019-139,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.39,SAMEA115939204,ERR13513548;ERR13513550;ERR13513551;ERR13513552;ERR13513555;ERR13516300;ERR13516303;ERR13516304;ERR13513553;ERR13513549;ERR13513554;ERR13516301;ERR13516302;ERR13516305;ERR13516307;ERR13516306,ERX12883451;ERX12883453;ERX12883454;ERX12883455;ERX12883458;ERX12886203;ERX12886206;ERX12886207;ERX12883456;ERX12883452;ERX12883457;ERX12886204;ERX12886205;ERX12886208;ERX12886210;ERX12886209
256318,metagenome,IS-PC019-141,IS-PC019-141,,IS-PC019-141,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.41,SAMEA115939205,ERR13513557;ERR13513562;ERR13516308;ERR13516311;ERR13516312;ERR13516313;ERR13516315;ERR13513556;ERR13513558;ERR13513563;ERR13513559;ERR13513560;ERR13513561;ERR13516309;ERR13516310;ERR13516314,ERX12883460;ERX12883465;ERX12886211;ERX12886214;ERX12886215;ERX12886216;ERX12886218;ERX12883459;ERX12883461;ERX12883466;ERX12883462;ERX12883463;ERX12883464;ERX12886212;ERX12886213;ERX12886217
256318,metagenome,IS-PC019-143,IS-PC019-143,,IS-PC019-143,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.43,SAMEA115939206,ERR13513567;ERR13513565;ERR13513566;ERR13513571;ERR13513564;ERR13513568;ERR13513570;ERR13516322;ERR13516323;ERR13516316;ERR13516317;ERR13516318;ERR13516319;ERR13516320,ERX12883470;ERX12883468;ERX12883469;ERX12883474;ERX12883467;ERX12883471;ERX12883473;ERX12886225;ERX12886226;ERX12886219;ERX12886220;ERX12886221;ERX12886222;ERX12886223
256318,metagenome,IS-PC019-145,IS-PC019-145,,IS-PC019-145,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.45,SAMEA115939207,ERR13513573;ERR13513576;ERR13513577;ERR13513578;ERR13513579;ERR13516324;ERR13516325;ERR13516327;ERR13516328;ERR13513572;ERR13513574;ERR13513575;ERR13516326;ERR13516329;ERR13516330;ERR13516331,ERX12883476;ERX12883479;ERX12883480;ERX12883481;ERX12883482;ERX12886227;ERX12886228;ERX12886230;ERX12886231;ERX12883475;ERX12883477;ERX12883478;ERX12886229;ERX12886232;ERX12886233;ERX12886234
256318,metagenome,IS-PC019-147,IS-PC019-147,,IS-PC019-147,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.47,SAMEA115939208,ERR13513582;ERR13516335;ERR13516336;ERR13516339;ERR13513581;ERR13513586;ERR13513580;ERR13513583;ERR13513584;ERR13513585;ERR13513587;ERR13516332;ERR13516337;ERR13516338;ERR13516333;ERR13516334,ERX12883485;ERX12886238;ERX12886239;ERX12886242;ERX12883484;ERX12883489;ERX12883483;ERX12883486;ERX12883487;ERX12883488;ERX12883490;ERX12886235;ERX12886240;ERX12886241;ERX12886236;ERX12886237
256318,metagenome,IS-PC019-149,IS-PC019-149,,IS-PC019-149,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.49,SAMEA115939209,ERR13513590;ERR13513591;ERR13513593;ERR13516341;ERR13516344;ERR13513588;ERR13513592;ERR13513589;ERR13513594;ERR13513595;ERR13516343;ERR13516345;ERR13516340;ERR13516342;ERR13516346;ERR13516347,ERX12883493;ERX12883494;ERX12883496;ERX12886244;ERX12886247;ERX12883491;ERX12883495;ERX12883492;ERX12883497;ERX12883498;ERX12886246;ERX12886248;ERX12886243;ERX12886245;ERX12886249;ERX12886250
256318,metagenome,IS-PC019-151,IS-PC019-151,,IS-PC019-151,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.51,SAMEA115939210,ERR13513597;ERR13513599;ERR13513600;ERR13513601;ERR13516348;ERR13516349;ERR13516351;ERR13513596;ERR13513598;ERR13513603;ERR13513602;ERR13516350;ERR13516353;ERR13516354;ERR13516352;ERR13516355,ERX12883500;ERX12883502;ERX12883503;ERX12883504;ERX12886251;ERX12886252;ERX12886254;ERX12883499;ERX12883501;ERX12883506;ERX12883505;ERX12886253;ERX12886256;ERX12886257;ERX12886255;ERX12886258
256318,metagenome,IS-PC019-153,IS-PC019-153,,IS-PC019-153,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.53,SAMEA115939211,ERR13513604;ERR13513611;ERR13516356;ERR13516360;ERR13516361;ERR13516363;ERR13513606;ERR13513607;ERR13513608;ERR13513610;ERR13513605;ERR13513609;ERR13516358;ERR13516359;ERR13516362;ERR13516357,ERX12883507;ERX12883514;ERX12886259;ERX12886263;ERX12886264;ERX12886266;ERX12883509;ERX12883510;ERX12883511;ERX12883513;ERX12883508;ERX12883512;ERX12886261;ERX12886262;ERX12886265;ERX12886260
256318,metagenome,IS-PC019-155,IS-PC019-155,,IS-PC019-155,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,1.55,SAMEA115939212,ERR13513614;ERR13513616;ERR13516368;ERR13516370;ERR13513613;ERR13513615;ERR13513619;ERR13513612;ERR13513617;ERR13513618;ERR13516364;ERR13516365;ERR13516366;ERR13516367;ERR13516369;ERR13516371,ERX12883517;ERX12883519;ERX12886271;ERX12886273;ERX12883516;ERX12883518;ERX12883522;ERX12883515;ERX12883520;ERX12883521;ERX12886267;ERX12886268;ERX12886269;ERX12886270;ERX12886272;ERX12886274
