"","SenseDemultiplex","SenseStripped","AntiSenseDemultiplex","AntSenseStripped"
"RIZ.PC019_73_2_1-2.S",7427,6608,8279,7650
"RIZ.PC019_73_3_1-3.S",146,129,108,97
"RIZ.PC019_73_4_1-4.S",612,570,541,481
"RIZ.PC019_73_5_1-5.S",599,576,594,568
"RIZ.PC019_73_6_1-6.S",1082,959,1103,996
"RIZ.PC019_73_7_1-7.S",102,94,109,103
"RIZ.PC019_73_8_1-8.S",20065,19766,21891,21556
"RIZ.PC019_75_1_1-1.S",4175,3629,4607,4038
"RIZ.PC019_75_2_1-2.S",18660,18410,18858,18575
"RIZ.PC019_75_3_1-3.S",58,55,55,53
"RIZ.PC019_75_4_1-4.S",32398,31756,36239,35516
"RIZ.PC019_75_5_1-5.S",64487,63560,61669,60720
"RIZ.PC019_75_6_1-6.S",70,67,40,38
"RIZ.PC019_75_7_1-7.S",17914,17751,21959,21751
"RIZ.PC019_75_8_1-8.S",238,231,233,229
"RIZ.PC019_77_1_1-1.S",132843,130756,132503,130332
"RIZ.PC019_77_2_1-2.S",184081,182053,203624,201558
"RIZ.PC019_77_3_1-3.S",5,3,7,6
"RIZ.PC019_77_4_1-4.S",14519,14047,17647,17154
"RIZ.PC019_77_5_1-5.S",458,119,496,127
"RIZ.PC019_77_6_1-6.S",196,69,177,77
"RIZ.PC019_77_7_1-7.S",25128,24706,21308,20943
"RIZ.PC019_77_8_1-8.S",26,25,31,25
"RIZ.PC019_79_1_1-1.S",29726,27024,30041,27874
"RIZ.PC019_79_2_1-2.S",66481,65460,73862,72706
"RIZ.PC019_79_3_1-3.S",98,79,94,82
"RIZ.PC019_79_4_1-4.S",74,67,66,56
"RIZ.PC019_79_5_1-5.S",1012,926,1038,932
"RIZ.PC019_79_6_1-6.S",746,448,752,431
"RIZ.PC019_79_7_1-7.S",65162,63787,67571,66383
"RIZ.PC019_79_8_1-8.S",25898,25527,27631,27266
"RIZ.PC019_81_1_1-1.S",179799,175254,193926,189288
"RIZ.PC019_81_2_1-2.S",105328,104032,110127,108869
"RIZ.PC019_81_3_1-3.S",11059,10867,12142,11981
"RIZ.PC019_81_4_1-4.S",15,14,12,12
"RIZ.PC019_81_5_1-5.S",24,20,25,21
"RIZ.PC019_81_6_1-6.S",1346,1289,1282,1203
"RIZ.PC019_81_7_1-7.S",503,107,605,109
"RIZ.PC019_81_8_1-8.S",36109,35259,43787,42634
"RIZ.PC019_83_1_1-1.S",3481,3271,3401,3196
"RIZ.PC019_83_2_1-2.S",2078,2029,2712,2650
"RIZ.PC019_83_3_1-3.S",69,61,78,72
"RIZ.PC019_83_4_1-4.S",24,19,24,23
"RIZ.PC019_83_5_1-5.S",36277,35704,40273,39651
"RIZ.PC019_83_6_1-6.S",440,409,442,407
"RIZ.PC019_83_7_1-7.S",24,18,45,40
"RIZ.PC019_83_8_1-8.S",888,761,838,743
"RIZ.PC019_85_1_1-1.S",145,128,159,147
"RIZ.PC019_85_2_1-2.S",166,162,161,159
"RIZ.PC019_85_3_1-3.S",9591,8579,10112,9349
"RIZ.PC019_85_4_1-4.S",55,22,69,25
"RIZ.PC019_85_5_1-5.S",79,71,59,56
"RIZ.PC019_85_6_1-6.S",31955,31448,40870,40318
"RIZ.PC019_85_7_1-7.S",24,21,16,16
"RIZ.PC019_85_8_1-8.S",29,29,24,22
"RIZ.PC019_87_1_1-1.S",29,29,41,36
"RIZ.PC019_87_2_1-2.S",8,8,9,9
"RIZ.PC019_87_3_1-3.S",1,1,2,2
"RIZ.PC019_87_4_1-4.S",6,6,10,10
"RIZ.PC019_87_5_1-5.S",37291,36707,37227,36672
"RIZ.PC019_87_6_1-6.S",50,47,59,57
"RIZ.PC019_87_7_1-7.S",0,0,1,0
"RIZ.PC019_87_8_1-8.S",29,29,41,39
"RIZ.PC019_89_1_1-1.S",31674,31192,31953,31556
"RIZ.PC019_89_2_1-2.S",4,3,5,4
"RIZ.PC019_89_3_1-3.S",17,17,16,15
"RIZ.PC019_89_4_1-4.S",47,46,32,32
"RIZ.PC019_89_5_1-5.S",136463,134626,128414,126801
"RIZ.PC019_89_6_1-6.S",19733,19430,21933,21636
"RIZ.PC019_89_7_1-7.S",5,5,10,10
"RIZ.PC019_89_8_1-8.S",38615,38119,38442,37892
"RIZ.PC019_91_1_1-1.S",5515,5444,5627,5541
"RIZ.PC019_91_2_1-2.S",2727,2589,2878,2754
"RIZ.PC019_91_3_1-3.S",701,623,729,650
"RIZ.PC019_91_4_1-4.S",15584,15280,13924,13714
"RIZ.PC019_91_5_1-5.S",2926,2795,2810,2686
"RIZ.PC019_91_6_1-6.S",27,25,22,22
"RIZ.PC019_91_7_1-7.S",3,1,2,1
"RIZ.PC019_91_8_1-8.S",65696,64088,67828,66575
"RIZ.PC019_93_1_2-1.S",56272,55275,46055,45305
"RIZ.PC019_93_2_2-2.S",126247,124496,148496,146578
"RIZ.PC019_93_3_2-3.S",140451,137847,111872,109959
"RIZ.PC019_93_4_2-4.S",1,1,1,1
"RIZ.PC019_93_5_2-5.S",158,4,175,8
"RIZ.PC019_93_6_2-6.S",3,3,5,5
"RIZ.PC019_93_7_2-7.S",1266,827,1314,939
"RIZ.PC019_93_8_2-8.S",78,7,97,10
"RIZ.PC019_95_1_2-1.S",4277,3858,4284,3965
"RIZ.PC019_95_2_2-2.S",16053,15720,17693,17255
"RIZ.PC019_95_3_2-3.S",102934,101308,118306,116607
"RIZ.PC019_95_4_2-4.S",161,157,188,183
"RIZ.PC019_95_5_2-5.S",27,27,25,21
"RIZ.PC019_95_6_2-6.S",21,19,16,16
"RIZ.PC019_95_7_2-7.S",1604,1476,1514,1408
"RIZ.PC019_95_8_2-8.S",1550,1517,1537,1501
"RIZ.PC019_97_1_2-1.S",636,616,639,624
"RIZ.PC019_97_2_2-2.S",1970,1925,3173,3088
"RIZ.PC019_97_3_2-3.S",772,738,689,667
"RIZ.PC019_97_4_2-4.S",9548,8589,10018,9350
"RIZ.PC019_97_5_2-5.S",94,21,104,11
"RIZ.PC019_97_6_2-6.S",114,87,122,99
"RIZ.PC019_97_7_2-7.S",1446,1401,1741,1647
"RIZ.PC019_97_8_2-8.S",98950,97830,98524,97307
"RIZ.PC019_99_1_2-1.S",3616,3455,3465,3269
"RIZ.PC019_99_2_2-2.S",14,10,11,8
"RIZ.PC019_99_3_2-3.S",2883,2770,3137,3018
"RIZ.PC019_99_4_2-4.S",37,36,49,47
"RIZ.PC019_99_5_2-5.S",56,53,56,51
"RIZ.PC019_99_6_2-6.S",74422,72958,62037,61062
"RIZ.PC019_99_7_2-7.S",355,318,447,392
"RIZ.PC019_99_8_2-8.S",190673,188323,184726,182190
"RIZ.PC019_Blank1_1_1-1.S",760,713,794,739
"RIZ.PC019_Blank1_2_1-2.S",22,18,22,20
"RIZ.PC019_Blank1_3_1-3.S",0,0,0,0
"RIZ.PC019_Blank1_4_1-4.S",0,0,0,0
"RIZ.PC019_Blank1_5_1-5.S",7989,7057,8265,7637
"RIZ.PC019_Blank1_6_1-6.S",0,0,1,0
"RIZ.PC019_Blank1_7_1-7.S",0,0,0,0
"RIZ.PC019_Blank1_8_1-8.S",0,0,0,0
"RIZ.PC019_Blank2_1_2-1.S",5168,5088,5212,5125
"RIZ.PC019_Blank2_2_2-2.S",0,0,0,0
"RIZ.PC019_Blank2_3_2-3.S",0,0,1,1
"RIZ.PC019_Blank2_4_2-4.S",0,0,0,0
"RIZ.PC019_Blank2_5_2-5.S",5,5,5,5
"RIZ.PC019_Blank2_6_2-6.S",21025,20718,22644,22339
"RIZ.PC019_Blank2_7_2-7.S",2,2,1,1
"RIZ.PC019_Blank2_8_2-8.S",1,0,1,0
"RIZ.PC019-119_1_2-1.S",98115,96751,95066,93661
"RIZ.PC019-119_2_2-2.S",86,79,108,97
"RIZ.PC019-119_3_2-3.S",282,228,275,177
"RIZ.PC019-119_4_2-4.S",744,647,883,657
"RIZ.PC019-119_5_2-5.S",4854,4603,5443,5045
"RIZ.PC019-119_6_2-6.S",21636,21168,21342,20695
"RIZ.PC019-119_7_2-7.S",1429,1247,1317,1077
"RIZ.PC019-119_8_2-8.S",147,128,152,108
"RIZ.PC019-121_1_2-1.S",34,17,35,10
"RIZ.PC019-121_2_2-2.S",11802,10718,12800,11966
"RIZ.PC019-121_3_2-3.S",1027,523,898,459
"RIZ.PC019-121_4_2-4.S",22077,21669,22733,22329
"RIZ.PC019-121_5_2-5.S",196,191,229,217
"RIZ.PC019-121_6_2-6.S",172503,170142,198915,196528
"RIZ.PC019-121_7_2-7.S",1185,852,1103,814
"RIZ.PC019-121_8_2-8.S",481,189,462,188
"RIZ.PC019-123_1_2-1.S",2422,2172,2453,2186
"RIZ.PC019-123_2_2-2.S",33020,32654,34928,34588
"RIZ.PC019-123_3_2-3.S",25,16,18,13
"RIZ.PC019-123_4_2-4.S",204,178,193,163
"RIZ.PC019-123_5_2-5.S",4,2,5,0
"RIZ.PC019-123_6_2-6.S",75,72,66,57
"RIZ.PC019-123_7_2-7.S",52,28,46,21
"RIZ.PC019-123_8_2-8.S",241,236,255,250
"RIZ.PC019-125_1_2-1.S",16,10,9,8
"RIZ.PC019-125_2_2-2.S",15302,15140,19898,19724
"RIZ.PC019-125_3_2-3.S",4,4,10,10
"RIZ.PC019-125_4_2-4.S",29,18,14,10
"RIZ.PC019-125_5_2-5.S",45664,44686,39996,39262
"RIZ.PC019-125_6_2-6.S",118224,116488,130282,128380
"RIZ.PC019-125_7_2-7.S",46468,46024,38970,38593
"RIZ.PC019-125_8_2-8.S",44096,43556,43828,43212
"RIZ.PC019-127_1_2-1.S",218513,215323,218347,215138
"RIZ.PC019-127_2_2-2.S",88031,86708,90566,89003
"RIZ.PC019-127_3_2-3.S",42399,41729,44577,43915
"RIZ.PC019-127_4_2-4.S",195516,192522,210300,207162
"RIZ.PC019-127_5_2-5.S",2060,2010,2157,2109
"RIZ.PC019-127_6_2-6.S",138451,136081,142069,139523
"RIZ.PC019-127_7_2-7.S",134245,131899,113621,111774
"RIZ.PC019-127_8_2-8.S",92636,91539,91510,90339
"RIZ.PC019-129_1_2-1.S",170,130,161,121
"RIZ.PC019-129_2_2-2.S",41780,41007,50948,49884
"RIZ.PC019-129_3_2-3.S",67,59,70,46
"RIZ.PC019-129_4_2-4.S",87,87,73,70
"RIZ.PC019-129_5_2-5.S",329,315,294,281
"RIZ.PC019-129_6_2-6.S",2026,1788,2004,1813
"RIZ.PC019-129_7_2-7.S",26674,26303,25383,25046
"RIZ.PC019-129_8_2-8.S",394,380,407,384
"RIZ.PC019-131_1_2-1.S",1000,854,1132,949
"RIZ.PC019-131_2_2-2.S",89740,88635,92994,91844
"RIZ.PC019-131_3_2-3.S",2,1,1,0
"RIZ.PC019-131_4_2-4.S",75,71,99,99
"RIZ.PC019-131_5_2-5.S",0,0,0,0
"RIZ.PC019-131_6_2-6.S",1217,154,1158,143
"RIZ.PC019-131_7_2-7.S",21,19,21,19
"RIZ.PC019-131_8_2-8.S",145,141,140,132
"RIZ.PC019-133_1_2-1.S",75355,73879,54420,53448
"RIZ.PC019-133_2_2-2.S",76512,75462,87180,86020
"RIZ.PC019-133_3_2-3.S",245,200,293,248
"RIZ.PC019-133_4_2-4.S",345,322,328,307
"RIZ.PC019-133_5_2-5.S",28040,27582,33916,33405
"RIZ.PC019-133_6_2-6.S",1872,320,1970,376
"RIZ.PC019-133_7_2-7.S",3718,3424,3657,3342
"RIZ.PC019-133_8_2-8.S",2,2,1,1
"RIZ.PC019-135_1_2-1.S",6808,6722,11806,11576
"RIZ.PC019-135_2_2-2.S",78533,77293,78281,76913
"RIZ.PC019-135_3_2-3.S",108558,105435,105794,103227
"RIZ.PC019-135_4_2-4.S",256,224,297,273
"RIZ.PC019-135_5_2-5.S",341,317,406,361
"RIZ.PC019-135_6_2-6.S",113,108,116,112
"RIZ.PC019-135_7_2-7.S",1618,1544,1770,1702
"RIZ.PC019-135_8_2-8.S",1573,1379,1726,1556
"RIZ.PC019-137_1_2-1.S",31698,31243,31773,31379
"RIZ.PC019-137_2_2-2.S",54,46,48,44
"RIZ.PC019-137_3_2-3.S",31,27,28,23
"RIZ.PC019-137_4_2-4.S",12571,12295,13303,13024
"RIZ.PC019-137_5_2-5.S",34752,34158,37591,36897
"RIZ.PC019-137_6_2-6.S",445,369,461,325
"RIZ.PC019-137_7_2-7.S",27,24,31,26
"RIZ.PC019-137_8_2-8.S",11,11,13,13
"RIZ.PC019-139_1_2-1.S",44451,43658,55871,54842
"RIZ.PC019-139_2_2-2.S",23971,23575,21610,21260
"RIZ.PC019-139_3_2-3.S",113189,111640,103145,101875
"RIZ.PC019-139_4_2-4.S",0,0,2,1
"RIZ.PC019-139_5_2-5.S",96,29,109,33
"RIZ.PC019-139_6_2-6.S",13,12,10,10
"RIZ.PC019-139_7_2-7.S",65793,64940,66582,65728
"RIZ.PC019-139_8_2-8.S",106821,105862,111997,110876
"RIZ.PC019-141_1_2-1.S",7759,7640,7515,7408
"RIZ.PC019-141_2_2-2.S",26401,26119,23626,23352
"RIZ.PC019-141_3_2-3.S",1032,918,1077,974
"RIZ.PC019-141_4_2-4.S",16520,16244,17771,17533
"RIZ.PC019-141_5_2-5.S",68,67,70,69
"RIZ.PC019-141_6_2-6.S",4923,4841,6501,6360
"RIZ.PC019-141_7_2-7.S",48,42,32,27
"RIZ.PC019-141_8_2-8.S",16850,15622,18042,17117
"RIZ.PC019-143_1_3-1.S",212,207,227,224
"RIZ.PC019-143_2_3-2.S",76377,75145,84822,83412
"RIZ.PC019-143_3_3-3.S",49166,48386,49911,49194
"RIZ.PC019-143_4_3-4.S",1115,1097,1074,1054
"RIZ.PC019-143_5_3-5.S",26750,26375,29661,29308
"RIZ.PC019-143_6_3-6.S",6790,6708,7762,7676
"RIZ.PC019-143_7_3-7.S",15519,13302,16557,14916
"RIZ.PC019-143_8_3-8.S",811,709,862,805
"RIZ.PC019-145_1_3-1.S",79104,77507,69567,68459
"RIZ.PC019-145_2_3-2.S",2175,91,1809,103
"RIZ.PC019-145_3_3-3.S",152,131,142,131
"RIZ.PC019-145_4_3-4.S",5313,5268,6740,6668
"RIZ.PC019-145_5_3-5.S",21052,20744,20467,20110
"RIZ.PC019-145_6_3-6.S",80,68,88,75
"RIZ.PC019-145_7_3-7.S",47,45,39,34
"RIZ.PC019-145_8_3-8.S",11457,10603,13164,12121
"RIZ.PC019-147_1_3-1.S",5,4,6,5
"RIZ.PC019-147_2_3-2.S",5,5,7,6
"RIZ.PC019-147_3_3-3.S",379,301,321,278
"RIZ.PC019-147_4_3-4.S",19269,17439,20762,19336
"RIZ.PC019-147_5_3-5.S",25009,24669,25923,25615
"RIZ.PC019-147_6_3-6.S",1210,1027,1221,1075
"RIZ.PC019-147_7_3-7.S",40497,39883,43580,42945
"RIZ.PC019-147_8_3-8.S",11581,10365,11780,10838
"RIZ.PC019-149_1_3-1.S",102,95,97,95
"RIZ.PC019-149_2_3-2.S",8,4,11,7
"RIZ.PC019-149_3_3-3.S",7162,6128,8535,7566
"RIZ.PC019-149_4_3-4.S",78,5,109,3
"RIZ.PC019-149_5_3-5.S",4670,4599,5247,5130
"RIZ.PC019-149_6_3-6.S",286,272,278,267
"RIZ.PC019-149_7_3-7.S",75,64,85,77
"RIZ.PC019-149_8_3-8.S",87,77,82,72
"RIZ.PC019-151_1_3-1.S",41912,40988,34057,33482
"RIZ.PC019-151_2_3-2.S",31,12,55,22
"RIZ.PC019-151_3_3-3.S",15538,15186,16015,15327
"RIZ.PC019-151_4_3-4.S",69,61,89,86
"RIZ.PC019-151_5_3-5.S",102,87,122,112
"RIZ.PC019-151_6_3-6.S",528,439,559,478
"RIZ.PC019-151_7_3-7.S",12,12,19,19
"RIZ.PC019-151_8_3-8.S",17296,16289,18133,16855
"RIZ.PC019-153_1_3-1.S",71678,70636,73223,72127
"RIZ.PC019-153_2_3-2.S",26538,26137,30933,30345
"RIZ.PC019-153_3_3-3.S",72293,71145,94396,93102
"RIZ.PC019-153_4_3-4.S",6859,6014,6685,6085
"RIZ.PC019-153_5_3-5.S",318,34,343,49
"RIZ.PC019-153_6_3-6.S",203,185,193,178
"RIZ.PC019-153_7_3-7.S",521,508,531,517
"RIZ.PC019-153_8_3-8.S",473,412,518,465
"RIZ.PC019-155_1_3-1.S",32,29,38,35
"RIZ.PC019-155_2_3-2.S",36390,35702,43177,42304
"RIZ.PC019-155_3_3-3.S",324,260,315,247
"RIZ.PC019-155_4_3-4.S",7110,6296,7014,6316
"RIZ.PC019-155_5_3-5.S",5982,5901,6036,5929
"RIZ.PC019-155_6_3-6.S",22647,22270,25336,24932
"RIZ.PC019-155_7_3-7.S",32450,31898,34919,34352
"RIZ.PC019-155_8_3-8.S",96074,94685,110150,108596
"RIZ.PC019-157_1_3-1.S",9678,8473,10092,8860
"RIZ.PC019-157_2_3-2.S",773,680,770,694
"RIZ.PC019-157_3_3-3.S",44261,43427,37923,37148
"RIZ.PC019-157_4_3-4.S",18314,17993,19615,19278
"RIZ.PC019-157_5_3-5.S",109,88,109,102
"RIZ.PC019-157_6_3-6.S",13,12,15,15
"RIZ.PC019-157_7_3-7.S",1135,987,1377,1239
"RIZ.PC019-157_8_3-8.S",46460,45729,50129,49386
"RIZ.PC019-159_1_3-1.S",13783,13531,13975,13726
"RIZ.PC019-159_2_3-2.S",27,0,34,0
"RIZ.PC019-159_3_3-3.S",7,4,10,6
"RIZ.PC019-159_4_3-4.S",41367,40835,42551,42047
"RIZ.PC019-159_5_3-5.S",0,0,0,0
"RIZ.PC019-159_6_3-6.S",44,36,66,57
"RIZ.PC019-159_7_3-7.S",25563,25310,30565,30293
"RIZ.PC019-159_8_3-8.S",52770,51644,42185,41354
"RIZ.PC019-161_1_3-1.S",21149,20756,23196,22746
"RIZ.PC019-161_2_3-2.S",34,33,32,31
"RIZ.PC019-161_3_3-3.S",17,14,4,4
"RIZ.PC019-161_4_3-4.S",34818,34263,40541,39982
"RIZ.PC019-161_5_3-5.S",31,31,36,34
"RIZ.PC019-161_6_3-6.S",18982,18678,20244,19935
"RIZ.PC019-161_7_3-7.S",124,113,164,150
"RIZ.PC019-161_8_3-8.S",518,498,528,505
"RIZ.PC019-163_1_3-1.S",124,117,91,90
"RIZ.PC019-163_2_3-2.S",129,1,122,10
"RIZ.PC019-163_3_3-3.S",349,300,657,542
"RIZ.PC019-163_4_3-4.S",10,9,3,3
"RIZ.PC019-163_5_3-5.S",15043,13741,16594,15517
"RIZ.PC019-163_6_3-6.S",254,223,246,221
"RIZ.PC019-163_7_3-7.S",30829,30272,31564,31024
"RIZ.PC019-163_8_3-8.S",193,186,173,164
"RIZ.PC019-165_1_3-1.S",2,2,2,2
"RIZ.PC019-165_2_3-2.S",1,1,0,0
"RIZ.PC019-165_3_3-3.S",32,32,40,38
"RIZ.PC019-165_4_3-4.S",54051,53244,55164,54461
"RIZ.PC019-165_5_3-5.S",1154,979,1064,942
"RIZ.PC019-165_6_3-6.S",487,411,546,505
"RIZ.PC019-165_7_3-7.S",11,1,9,1
"RIZ.PC019-165_8_3-8.S",201841,197754,203021,199387
"RIZ.PC019-167_1_3-1.S",4,4,4,4
"RIZ.PC019-167_2_3-2.S",10,9,10,9
"RIZ.PC019-167_3_3-3.S",82,8,89,15
"RIZ.PC019-167_4_3-4.S",1,1,3,3
"RIZ.PC019-167_5_3-5.S",29658,29440,31738,31478
"RIZ.PC019-167_6_3-6.S",13152,12936,13164,12942
"RIZ.PC019-167_7_3-7.S",86,82,71,69
"RIZ.PC019-167_8_3-8.S",9,9,16,16
"RIZ.PC019-169_1_3-1.S",1,1,0,0
"RIZ.PC019-169_2_3-2.S",415,393,388,359
"RIZ.PC019-169_3_3-3.S",0,0,0,0
"RIZ.PC019-169_4_3-4.S",932,487,871,516
"RIZ.PC019-169_5_3-5.S",53082,52191,53231,52416
"RIZ.PC019-169_6_3-6.S",5,4,0,0
"RIZ.PC019-169_7_3-7.S",8,8,4,4
"RIZ.PC019-169_8_3-8.S",4672,4613,5248,5186
"RIZ.PC019-171_1_3-1.S",15660,15400,18394,18120
"RIZ.PC019-171_2_3-2.S",59666,58221,43642,42681
"RIZ.PC019-171_3_3-3.S",689,139,752,170
"RIZ.PC019-171_4_3-4.S",8,8,5,5
"RIZ.PC019-171_5_3-5.S",60222,58980,51195,50260
"RIZ.PC019-171_6_3-6.S",0,0,0,0
"RIZ.PC019-171_7_3-7.S",18554,18245,20291,19983
"RIZ.PC019-171_8_3-8.S",0,0,0,0
"RIZ.PC019-173_1_3-1.S",10762,10626,11028,10919
"RIZ.PC019-173_2_3-2.S",5,5,7,5
"RIZ.PC019-173_3_3-3.S",700,681,702,686
"RIZ.PC019-173_4_3-4.S",70790,69491,83877,82607
"RIZ.PC019-173_5_3-5.S",223,178,196,146
"RIZ.PC019-173_6_3-6.S",29649,28880,25201,24663
"RIZ.PC019-173_7_3-7.S",57,48,78,76
"RIZ.PC019-173_8_3-8.S",556,227,553,210
"RIZ.PC019-175_1_3-1.S",69,55,53,46
"RIZ.PC019-175_2_3-2.S",4,4,7,7
"RIZ.PC019-175_3_3-3.S",235,221,216,208
"RIZ.PC019-175_4_3-4.S",76940,75800,83805,82456
"RIZ.PC019-175_5_3-5.S",39674,39045,36650,36209
"RIZ.PC019-175_6_3-6.S",86585,84973,86469,84600
"RIZ.PC019-175_7_3-7.S",14,8,13,10
"RIZ.PC019-175_8_3-8.S",15,15,7,5
"RIZ.PC019-177_1_3-1.S",25166,24863,28741,28392
"RIZ.PC019-177_2_3-2.S",19207,18831,18892,18544
"RIZ.PC019-177_3_3-3.S",4,4,4,4
"RIZ.PC019-177_4_3-4.S",1310,1272,1551,1501
"RIZ.PC019-177_5_3-5.S",19,17,24,21
"RIZ.PC019-177_6_3-6.S",18,17,13,12
"RIZ.PC019-177_7_3-7.S",2063,2009,1838,1796
"RIZ.PC019-177_8_3-8.S",17,16,13,11
"RIZ.PC019-179_1_3-1.S",84,59,70,40
"RIZ.PC019-179_2_3-2.S",1,1,1,1
"RIZ.PC019-179_3_3-3.S",189,180,222,209
"RIZ.PC019-179_4_3-4.S",125,116,115,107
"RIZ.PC019-179_5_3-5.S",44082,43270,34723,34284
"RIZ.PC019-179_6_3-6.S",106,100,93,87
"RIZ.PC019-179_7_3-7.S",31,29,27,25
"RIZ.PC019-179_8_3-8.S",42268,41543,42289,41462
"RIZ.PC019-181_1_3-1.S",9650,8497,9620,8846
"RIZ.PC019-181_2_3-2.S",33888,33409,36155,35633
"RIZ.PC019-181_3_3-3.S",601,578,702,664
"RIZ.PC019-181_4_3-4.S",57876,57191,65547,64710
"RIZ.PC019-181_5_3-5.S",2989,2675,3284,3030
"RIZ.PC019-181_6_3-6.S",13996,12497,15007,13740
"RIZ.PC019-181_7_3-7.S",23168,22796,26653,26211
"RIZ.PC019-181_8_3-8.S",2,2,3,3
"RIZ.PC019-183_1_3-1.S",763,741,877,846
"RIZ.PC019-183_2_3-2.S",71,57,70,55
"RIZ.PC019-183_3_3-3.S",58,56,62,54
"RIZ.PC019-183_4_3-4.S",13,5,17,4
"RIZ.PC019-183_5_3-5.S",35,33,45,37
"RIZ.PC019-183_6_3-6.S",21791,21418,18688,18504
"RIZ.PC019-183_7_3-7.S",4,4,10,8
"RIZ.PC019-183_8_3-8.S",3,2,1,0
"RIZ.PC019-185_1_3-1.S",0,0,0,0
"RIZ.PC019-185_2_3-2.S",182,172,241,213
"RIZ.PC019-185_3_3-3.S",2204,2027,3009,2668
"RIZ.PC019-185_4_3-4.S",107,93,101,88
"RIZ.PC019-185_5_3-5.S",111593,110337,118449,117089
"RIZ.PC019-185_6_3-6.S",1,1,1,1
"RIZ.PC019-185_7_3-7.S",0,0,0,0
"RIZ.PC019-185_8_3-8.S",21033,20746,21607,21326
"RIZ.PC019-187_1_3-1.S",65679,64820,66900,66090
"RIZ.PC019-187_2_3-2.S",20,17,10,10
"RIZ.PC019-187_3_3-3.S",15526,15333,16444,16226
"RIZ.PC019-187_4_3-4.S",187,183,221,217
"RIZ.PC019-187_5_3-5.S",52997,52317,51501,50884
"RIZ.PC019-187_6_3-6.S",205,98,187,90
"RIZ.PC019-187_7_3-7.S",296,287,381,369
"RIZ.PC019-187_8_3-8.S",9,1,11,5
"RIZ.PC019-189_1_3-1.S",420,368,468,424
"RIZ.PC019-189_2_3-2.S",18,11,9,4
"RIZ.PC019-189_3_3-3.S",191,177,184,165
"RIZ.PC019-189_4_3-4.S",68385,67140,62615,61823
"RIZ.PC019-189_5_3-5.S",82474,81393,81933,80831
"RIZ.PC019-189_6_3-6.S",53486,52406,55156,53892
"RIZ.PC019-189_7_3-7.S",62942,61173,46650,45512
"RIZ.PC019-189_8_3-8.S",124344,122185,125377,123488
"RIZ.PC019-191_1_3-1.S",73371,72310,58776,57846
"RIZ.PC019-191_2_3-2.S",13291,12139,14507,13392
"RIZ.PC019-191_3_3-3.S",14122,13958,15984,15779
"RIZ.PC019-191_4_3-4.S",22897,22593,23401,23087
"RIZ.PC019-191_5_3-5.S",3104,3066,5815,5715
"RIZ.PC019-191_6_3-6.S",100002,98157,113296,111609
"RIZ.PC019-191_7_3-7.S",31412,30977,30875,30431
"RIZ.PC019-191_8_3-8.S",847,742,841,759
"RIZ.PC019-193_1_3-1.S",769,625,810,643
"RIZ.PC019-193_2_3-2.S",6,6,5,5
"RIZ.PC019-193_3_3-3.S",13,13,5,4
"RIZ.PC019-193_4_3-4.S",2,2,0,0
"RIZ.PC019-193_5_3-5.S",84,10,71,10
"RIZ.PC019-193_6_3-6.S",3018,2738,3159,2873
"RIZ.PC019-193_7_3-7.S",477,428,492,463
"RIZ.PC019-193_8_3-8.S",3,3,0,0
"RIZ.PC019-195_1_3-1.S",0,0,0,0
"RIZ.PC019-195_2_3-2.S",21065,20863,22573,22354
"RIZ.PC019-195_3_3-3.S",1186,1166,1397,1377
"RIZ.PC019-195_4_3-4.S",7,3,14,0
"RIZ.PC019-195_5_3-5.S",0,0,1,1
"RIZ.PC019-195_6_3-6.S",0,0,0,0
"RIZ.PC019-195_7_3-7.S",32947,32575,39273,38841
"RIZ.PC019-195_8_3-8.S",18139,17829,19180,18880
"RIZ.PC019-197_1_3-1.S",781,701,817,759
"RIZ.PC019-197_2_3-2.S",3797,3304,3930,3578
"RIZ.PC019-197_3_3-3.S",457,397,488,447
"RIZ.PC019-197_4_3-4.S",0,0,0,0
"RIZ.PC019-197_5_3-5.S",33280,32950,40647,40197
"RIZ.PC019-197_6_3-6.S",44205,43404,45505,44665
"RIZ.PC019-197_7_3-7.S",51710,50663,53280,52445
"RIZ.PC019-197_8_3-8.S",47636,46772,51851,50971
"RIZ.PC019-199_1_3-1.S",64428,63214,62070,60729
"RIZ.PC019-199_2_3-2.S",52458,50798,56126,54327
"RIZ.PC019-199_3_3-3.S",455,18,446,13
"RIZ.PC019-199_4_3-4.S",33291,32763,34460,33897
"RIZ.PC019-199_5_3-5.S",402,353,382,359
"RIZ.PC019-199_6_3-6.S",277,247,281,260
"RIZ.PC019-199_7_3-7.S",8,6,6,3
"RIZ.PC019-199_8_3-8.S",0,0,1,1
"RIZ.PC019-201_1_3-1.S",531,41,509,32
"RIZ.PC019-201_2_3-2.S",36,19,25,18
"RIZ.PC019-201_3_3-3.S",4,4,5,5
"RIZ.PC019-201_4_3-4.S",71,53,66,55
"RIZ.PC019-201_5_3-5.S",0,0,2,1
"RIZ.PC019-201_6_3-6.S",74760,73276,84366,82837
"RIZ.PC019-201_7_3-7.S",53314,52310,53706,52756
"RIZ.PC019-201_8_3-8.S",49331,47896,56159,54492
"RIZ.PC019-203_1_3-1.S",156080,153652,175467,172559
"RIZ.PC019-203_2_3-2.S",38862,38026,43421,42481
