"","SenseDemultiplex","SenseStripped","AntiSenseDemultiplex","AntSenseStripped"
"RIZ.IS-GC1-064-7-1.7.S",0,0,0,0
"RIZ.IS-GC1-064-8-1.8.S",4,4,2,2
"RIZ.IS-GC1-068-1-1.1.S",33701,32657,37857,36507
"RIZ.IS-GC1-068-2-1.2.S",20,16,30,25
"RIZ.IS-GC1-068-3-1.3.S",69205,68022,74676,73395
"RIZ.IS-GC1-068-4-1.4.S",35,35,44,42
"RIZ.IS-GC1-068-5-1.5.S",12,3,16,0
"RIZ.IS-GC1-068-6-1.6.S",4,4,7,7
"RIZ.IS-GC1-068-7-1.7.S",20,7,27,6
"RIZ.IS-GC1-068-8-1.8.S",5,5,2,2
"RIZ.IS-GC1-072-1-1.1.S",51851,50229,44721,42862
"RIZ.IS-GC1-072-2-1.2.S",90001,88538,87109,85714
"RIZ.IS-GC1-072-3-1.3.S",1,1,1,1
"RIZ.IS-GC1-072-4-1.4.S",42323,41470,41311,40553
"RIZ.IS-GC1-072-5-1.5.S",219,209,214,201
"RIZ.IS-GC1-072-6-1.6.S",7,6,2,2
"RIZ.IS-GC1-072-7-1.7.S",69199,68195,67742,66735
"RIZ.IS-GC1-072-8-1.8.S",10,9,7,7
"RIZ.IS-GC1-076-1-3.1.S",7868,7755,7065,6973
"RIZ.IS-GC1-076-2-3.2.S",4,1,14,5
"RIZ.IS-GC1-076-3-3.3.S",1953,1737,1972,1783
"RIZ.IS-GC1-076-4-3.4.S",111,99,80,67
"RIZ.IS-GC1-076-5-3.5.S",4,0,1,0
"RIZ.IS-GC1-076-6-3.6.S",4,4,5,5
"RIZ.IS-GC1-076-7-3.7.S",2189,2134,2271,2228
"RIZ.IS-GC1-076-8-3.8.S",41,40,28,28
"RIZ.IS-GC1-080-1-1.1.S",97,43,113,56
"RIZ.IS-GC1-080-2-1.2.S",40063,38836,46394,45232
"RIZ.IS-GC1-080-3-1.3.S",0,0,0,0
"RIZ.IS-GC1-080-4-1.4.S",121,115,126,117
"RIZ.IS-GC1-080-5-1.5.S",2,1,3,3
"RIZ.IS-GC1-080-6-1.6.S",0,0,1,1
"RIZ.IS-GC1-080-7-1.7.S",34303,33579,34300,33569
"RIZ.IS-GC1-080-8-1.8.S",1389,1208,1474,1359
"RIZ.IS-GC1-084-1-3.1.S",54304,53834,50834,50379
"RIZ.IS-GC1-084-2-3.2.S",707,694,659,648
"RIZ.IS-GC1-084-3-3.3.S",39069,38272,28665,28159
"RIZ.IS-GC1-084-4-3.4.S",288,14,421,14
"RIZ.IS-GC1-084-5-3.5.S",2,2,3,3
"RIZ.IS-GC1-084-6-3.6.S",100371,99382,86728,85936
"RIZ.IS-GC1-084-7-3.7.S",157,140,162,153
"RIZ.IS-GC1-084-8-3.8.S",63116,61905,75216,73753
"RIZ.IS-GC1-088-1-1.1.S",1827,1785,2011,1968
"RIZ.IS-GC1-088-2-1.2.S",227,193,256,220
"RIZ.IS-GC1-088-3-1.3.S",733,45,764,36
"RIZ.IS-GC1-088-4-1.4.S",43476,42637,41377,40727
"RIZ.IS-GC1-088-5-1.5.S",2,2,1,1
"RIZ.IS-GC1-088-6-1.6.S",36270,35715,34109,33556
"RIZ.IS-GC1-088-7-1.7.S",42250,41129,42827,41793
"RIZ.IS-GC1-088-8-1.8.S",15,14,8,8
"RIZ.IS-GC1-092-1-3.1.S",289,257,263,234
"RIZ.IS-GC1-092-2-3.2.S",269,258,228,222
"RIZ.IS-GC1-092-3-3.3.S",112,109,96,87
"RIZ.IS-GC1-092-4-3.4.S",38,12,36,9
"RIZ.IS-GC1-092-5-3.5.S",2632,2436,3032,2816
"RIZ.IS-GC1-092-6-3.6.S",20,12,31,12
"RIZ.IS-GC1-092-7-3.7.S",106,28,98,18
"RIZ.IS-GC1-092-8-3.8.S",4,2,3,3
"RIZ.IS-GC1-096-1-1.1.S",31397,30554,25750,25333
"RIZ.IS-GC1-096-2-1.2.S",21,12,20,10
"RIZ.IS-GC1-096-3-1.3.S",33,32,47,43
"RIZ.IS-GC1-096-4-1.4.S",2013,1987,2192,2160
"RIZ.IS-GC1-096-5-1.5.S",11,9,9,8
"RIZ.IS-GC1-096-6-1.6.S",712,688,608,568
"RIZ.IS-GC1-096-7-1.7.S",245,118,219,90
"RIZ.IS-GC1-096-8-1.8.S",7898,7800,10091,9926
"RIZ.IS-GC1-100-1-3.1.S",2,2,5,5
"RIZ.IS-GC1-100-2-3.2.S",14101,13739,14846,14627
"RIZ.IS-GC1-100-3-3.3.S",39,24,52,44
"RIZ.IS-GC1-100-4-3.4.S",59278,57759,73268,71619
"RIZ.IS-GC1-100-5-3.5.S",3,2,4,4
"RIZ.IS-GC1-100-6-3.6.S",1,1,5,4
"RIZ.IS-GC1-100-7-3.7.S",39627,38894,38979,38395
"RIZ.IS-GC1-100-8-3.8.S",60567,59518,77576,76601
"RIZ.IS-GC1-104-1-1.1.S",31,0,32,2
"RIZ.IS-GC1-104-2-1.2.S",262,4,279,3
"RIZ.IS-GC1-104-3-1.3.S",362,16,323,13
"RIZ.IS-GC1-104-4-1.4.S",153,32,145,30
"RIZ.IS-GC1-104-5-1.5.S",3437,3344,2852,2753
"RIZ.IS-GC1-104-6-1.6.S",17,6,20,5
"RIZ.IS-GC1-104-7-1.7.S",6,3,7,5
"RIZ.IS-GC1-104-8-1.8.S",57,2,57,0
"RIZ.IS-GC1-108-1-3.1.S",2132,2106,1955,1941
"RIZ.IS-GC1-108-2-3.2.S",108,92,132,104
"RIZ.IS-GC1-108-3-3.3.S",2179,1469,1933,1138
"RIZ.IS-GC1-108-4-3.4.S",36658,35779,38095,37170
"RIZ.IS-GC1-108-5-3.5.S",355,240,313,200
"RIZ.IS-GC1-108-6-3.6.S",698,669,739,698
"RIZ.IS-GC1-108-7-3.7.S",507,419,571,466
"RIZ.IS-GC1-108-8-3.8.S",12,11,10,9
"RIZ.IS-GC1-112-1-1.1.S",19,13,21,16
"RIZ.IS-GC1-112-2-1.2.S",17016,16437,14109,13692
"RIZ.IS-GC1-112-3-1.3.S",1812,1675,1931,1844
"RIZ.IS-GC1-112-4-1.4.S",22,18,31,27
"RIZ.IS-GC1-112-5-1.5.S",3,3,3,3
"RIZ.IS-GC1-112-6-1.6.S",48,48,26,26
"RIZ.IS-GC1-112-7-1.7.S",59661,58282,67600,66320
"RIZ.IS-GC1-112-8-1.8.S",104,101,85,85
"RIZ.IS-GC1-116-1-3.1.S",114,105,136,118
"RIZ.IS-GC1-116-2-3.2.S",20345,20000,20684,20433
"RIZ.IS-GC1-116-3-3.3.S",307,272,304,256
"RIZ.IS-GC1-116-4-3.4.S",206,167,249,208
"RIZ.IS-GC1-116-5-3.5.S",54,10,51,9
"RIZ.IS-GC1-116-6-3.6.S",15,13,30,27
"RIZ.IS-GC1-116-7-3.7.S",118,109,85,79
"RIZ.IS-GC1-116-8-3.8.S",42,41,36,35
"RIZ.IS-GC1-120-1-1.1.S",59870,58987,55658,55016
"RIZ.IS-GC1-120-2-1.2.S",41933,41011,38967,38184
"RIZ.IS-GC1-120-3-1.3.S",76636,75452,76911,75840
"RIZ.IS-GC1-120-4-1.4.S",22,22,27,27
"RIZ.IS-GC1-120-5-1.5.S",83618,81866,67981,66524
"RIZ.IS-GC1-120-6-1.6.S",157480,155365,134280,132397
"RIZ.IS-GC1-120-7-1.7.S",39500,38800,36378,35781
"RIZ.IS-GC1-120-8-1.8.S",82396,81266,101965,100515
"RIZ.IS-GC1-124-1-3.1.S",527,429,468,365
"RIZ.IS-GC1-124-2-3.2.S",2074,1972,2379,2272
"RIZ.IS-GC1-124-3-3.3.S",3185,2959,3081,2827
"RIZ.IS-GC1-124-4-3.4.S",27958,27399,18956,18613
"RIZ.IS-GC1-124-5-3.5.S",423,415,578,558
"RIZ.IS-GC1-124-6-3.6.S",169,43,196,39
"RIZ.IS-GC1-124-7-3.7.S",7806,7153,7882,7400
"RIZ.IS-GC1-124-8-3.8.S",17,10,1,0
"RIZ.IS-GC1-128-1-1.1.S",1139,1029,1377,1256
"RIZ.IS-GC1-128-2-1.2.S",34,33,35,33
"RIZ.IS-GC1-128-3-1.3.S",271,51,251,48
"RIZ.IS-GC1-128-4-1.4.S",4,4,6,6
"RIZ.IS-GC1-128-5-1.5.S",66267,65369,67642,66782
"RIZ.IS-GC1-128-6-1.6.S",3,3,3,3
"RIZ.IS-GC1-128-7-1.7.S",51,44,59,49
"RIZ.IS-GC1-128-8-1.8.S",4,3,5,4
"RIZ.IS-GC1-132-1-3.1.S",1555,1513,1659,1629
"RIZ.IS-GC1-132-2-3.2.S",1995,1972,2091,2061
"RIZ.IS-GC1-132-3-3.3.S",746,731,706,680
"RIZ.IS-GC1-132-4-3.4.S",17,6,18,5
"RIZ.IS-GC1-132-5-3.5.S",1865,1838,1795,1758
"RIZ.IS-GC1-132-6-3.6.S",46,45,42,38
"RIZ.IS-GC1-132-7-3.7.S",119456,117909,118888,117662
"RIZ.IS-GC1-132-8-3.8.S",1592,1541,1404,1369
"RIZ.IS-GC1-136-1-1.1.S",96,95,125,123
"RIZ.IS-GC1-136-2-1.2.S",2095,2060,2182,2155
"RIZ.IS-GC1-136-3-1.3.S",28,25,21,19
"RIZ.IS-GC1-136-4-1.4.S",19,11,18,5
"RIZ.IS-GC1-136-5-1.5.S",17,17,6,5
"RIZ.IS-GC1-136-6-1.6.S",4,4,4,4
"RIZ.IS-GC1-136-7-1.7.S",1,1,0,0
"RIZ.IS-GC1-136-8-1.8.S",65,43,54,35
"RIZ.IS-GC1-140-1-3.1.S",46,46,41,39
"RIZ.IS-GC1-140-2-3.2.S",44603,44152,48033,47656
"RIZ.IS-GC1-140-3-3.3.S",38,35,45,43
"RIZ.IS-GC1-140-4-3.4.S",45,12,51,13
"RIZ.IS-GC1-140-5-3.5.S",1084,1058,978,955
"RIZ.IS-GC1-140-6-3.6.S",30,30,13,13
"RIZ.IS-GC1-140-7-3.7.S",5,5,5,2
"RIZ.IS-GC1-140-8-3.8.S",562,168,641,152
"RIZ.IS-GC1-144-1-1.1.S",60038,58359,58492,56744
"RIZ.IS-GC1-144-2-1.2.S",3792,3385,3381,2975
"RIZ.IS-GC1-144-3-1.3.S",25681,23651,26763,24765
"RIZ.IS-GC1-144-4-1.4.S",27,26,32,30
"RIZ.IS-GC1-144-5-1.5.S",106397,105224,124893,123546
"RIZ.IS-GC1-144-6-1.6.S",8,8,4,4
"RIZ.IS-GC1-144-7-1.7.S",0,0,0,0
"RIZ.IS-GC1-144-8-1.8.S",6,0,21,2
"RIZ.IS-GC1-148-1-3.1.S",137,101,174,137
"RIZ.IS-GC1-148-2-3.2.S",33771,32995,33288,32588
"RIZ.IS-GC1-148-3-3.3.S",36146,35615,35735,35223
"RIZ.IS-GC1-148-4-3.4.S",49026,47821,42625,41886
"RIZ.IS-GC1-148-5-3.5.S",81,69,64,46
"RIZ.IS-GC1-148-6-3.6.S",32008,31312,26137,25547
"RIZ.IS-GC1-148-7-3.7.S",94429,91785,66626,65245
"RIZ.IS-GC1-148-8-3.8.S",1721,1532,1301,1105
"RIZ.IS-GC1-152-1-1.1.S",101,90,97,87
"RIZ.IS-GC1-152-2-1.2.S",52355,51654,54472,53993
"RIZ.IS-GC1-152-3-1.3.S",26589,26116,25962,25508
"RIZ.IS-GC1-152-4-1.4.S",111382,108330,125844,122219
"RIZ.IS-GC1-152-5-1.5.S",79328,77846,84998,83182
"RIZ.IS-GC1-152-6-1.6.S",41947,41341,41142,40637
"RIZ.IS-GC1-152-7-1.7.S",34000,33136,32629,31899
"RIZ.IS-GC1-152-8-1.8.S",1,0,7,7
"RIZ.IS-GC1-156-1-3.1.S",136307,133879,140645,138081
"RIZ.IS-GC1-156-2-3.2.S",55,30,45,23
"RIZ.IS-GC1-156-3-3.3.S",739,717,829,808
"RIZ.IS-GC1-156-4-3.4.S",83899,81372,76665,74409
"RIZ.IS-GC1-156-5-3.5.S",166965,163762,170483,167622
"RIZ.IS-GC1-156-6-3.6.S",33721,33363,35249,34951
"RIZ.IS-GC1-156-7-3.7.S",4,4,2,2
"RIZ.IS-GC1-156-8-3.8.S",50743,49551,46063,45106
"RIZ.IS-GC1-160-1-1.1.S",25,24,24,23
"RIZ.IS-GC1-160-2-1.2.S",61,5,69,10
"RIZ.IS-GC1-160-3-1.3.S",7,0,14,0
"RIZ.IS-GC1-160-4-1.4.S",86449,84902,88060,86709
"RIZ.IS-GC1-160-5-1.5.S",109827,108030,114213,112782
"RIZ.IS-GC1-160-6-1.6.S",18980,18741,18903,18648
"RIZ.IS-GC1-160-7-1.7.S",124802,118668,121297,115055
"RIZ.IS-GC1-160-8-1.8.S",6,5,5,0
"RIZ.IS-GC1-164-1-3.1.S",148,20,140,13
"RIZ.IS-GC1-164-2-3.2.S",4,4,5,5
"RIZ.IS-GC1-164-3-3.3.S",3,3,8,8
"RIZ.IS-GC1-164-4-3.4.S",841,5,972,8
"RIZ.IS-GC1-164-5-3.5.S",6,6,7,7
"RIZ.IS-GC1-164-6-3.6.S",68634,67247,61219,60413
"RIZ.IS-GC1-164-7-3.7.S",68884,67606,69714,68583
"RIZ.IS-GC1-164-8-3.8.S",6,6,3,3
"RIZ.IS-GC1-168-1-1.1.S",525,486,596,565
"RIZ.IS-GC1-168-2-1.2.S",2639,2564,3167,3086
"RIZ.IS-GC1-168-3-1.3.S",58,1,59,2
"RIZ.IS-GC1-168-4-1.4.S",9,9,19,18
"RIZ.IS-GC1-168-5-1.5.S",120566,118236,98322,96971
"RIZ.IS-GC1-168-6-1.6.S",78,22,67,6
"RIZ.IS-GC1-168-7-1.7.S",148099,145192,163598,160263
"RIZ.IS-GC1-168-8-1.8.S",3,3,1,1
"RIZ.IS-GC1-172-1-3.1.S",102,57,89,58
"RIZ.IS-GC1-172-2-3.2.S",86,40,125,59
"RIZ.IS-GC1-172-3-3.3.S",2433,2368,2976,2895
"RIZ.IS-GC1-172-4-3.4.S",14341,13892,12965,12490
"RIZ.IS-GC1-172-5-3.5.S",82803,81512,96538,95371
"RIZ.IS-GC1-172-6-3.6.S",31,29,16,14
"RIZ.IS-GC1-172-7-3.7.S",61284,59737,54428,53007
"RIZ.IS-GC1-172-8-3.8.S",18327,17657,18079,17367
"RIZ.IS-GC1-176-1-1.1.S",49478,48736,51258,50626
"RIZ.IS-GC1-176-2-1.2.S",60861,60154,61674,61086
"RIZ.IS-GC1-176-3-1.3.S",24674,24204,23176,22784
"RIZ.IS-GC1-176-4-1.4.S",13,11,16,15
"RIZ.IS-GC1-176-5-1.5.S",176500,173542,186478,183294
"RIZ.IS-GC1-176-6-1.6.S",288,63,318,65
"RIZ.IS-GC1-176-7-1.7.S",241336,236511,235158,229793
"RIZ.IS-GC1-176-8-1.8.S",16,11,21,18
"RIZ.IS-GC1-180-1-3.1.S",72,69,82,72
"RIZ.IS-GC1-180-2-3.2.S",342,330,300,290
"RIZ.IS-GC1-180-3-3.3.S",49533,48761,53844,53114
"RIZ.IS-GC1-180-4-3.4.S",18526,17374,14342,13158
"RIZ.IS-GC1-180-5-3.5.S",38937,37974,31290,30754
"RIZ.IS-GC1-180-6-3.6.S",15280,15138,14543,14354
"RIZ.IS-GC1-180-7-3.7.S",5833,5439,5974,5635
"RIZ.IS-GC1-180-8-3.8.S",522,420,605,491
"RIZ.IS-GC6-000-1-1.1.S",89167,87441,92046,90451
"RIZ.IS-GC6-000-2-1.2.S",90002,87466,99318,96724
"RIZ.IS-GC6-000-3-1.3.S",406,118,395,72
"RIZ.IS-GC6-000-4-1.4.S",61872,60102,65635,64032
"RIZ.IS-GC6-000-5-1.5.S",2743,2703,2559,2509
"RIZ.IS-GC6-000-6-1.6.S",95970,94406,89671,88288
"RIZ.IS-GC6-000-7-1.7.S",5370,5134,4720,4506
"RIZ.IS-GC6-000-8-1.8.S",47,33,48,36
"RIZ.IS-GC6-004-1-2.1.S",19318,18961,22544,22166
"RIZ.IS-GC6-004-2-2.2.S",17566,17109,15287,15021
"RIZ.IS-GC6-004-3-2.3.S",2407,1097,2429,1122
"RIZ.IS-GC6-004-4-2.4.S",11073,9663,10483,9173
"RIZ.IS-GC6-004-5-2.5.S",1017,683,881,573
"RIZ.IS-GC6-004-6-2.6.S",125221,118743,124260,118018
"RIZ.IS-GC6-004-7-2.7.S",92,36,106,44
"RIZ.IS-GC6-004-8-2.8.S",1507,1367,1053,935
"RIZ.IS-GC6-008-1-1.1.S",61612,60012,69412,67779
"RIZ.IS-GC6-008-2-1.2.S",1233,925,1084,774
"RIZ.IS-GC6-008-3-1.3.S",9,8,12,11
"RIZ.IS-GC6-008-4-1.4.S",119087,114759,93442,90976
"RIZ.IS-GC6-008-5-1.5.S",53977,51307,42116,39955
"RIZ.IS-GC6-008-6-1.6.S",478,252,439,244
"RIZ.IS-GC6-008-7-1.7.S",9352,8970,8178,7741
"RIZ.IS-GC6-008-8-1.8.S",9091,8014,9166,8031
"RIZ.IS-GC6-012-1-2.1.S",84952,78225,87954,81499
"RIZ.IS-GC6-012-2-2.2.S",170,133,154,135
"RIZ.IS-GC6-012-3-2.3.S",89793,80351,97175,86103
"RIZ.IS-GC6-012-4-2.4.S",112,46,134,36
"RIZ.IS-GC6-012-5-2.5.S",222871,217334,192237,188173
"RIZ.IS-GC6-012-6-2.6.S",168899,156281,139226,130280
"RIZ.IS-GC6-012-7-2.7.S",1432,1320,1356,1187
"RIZ.IS-GC6-012-8-2.8.S",75214,73544,55308,54065
"RIZ.IS-GC6-016-1-1.1.S",105121,103186,111229,109242
"RIZ.IS-GC6-016-2-1.2.S",128613,123282,138354,132384
"RIZ.IS-GC6-016-3-1.3.S",46644,45939,45562,44920
"RIZ.IS-GC6-016-4-1.4.S",56284,54730,57429,55785
"RIZ.IS-GC6-016-5-1.5.S",32327,30380,28881,26472
"RIZ.IS-GC6-016-6-1.6.S",6564,4498,6275,4032
"RIZ.IS-GC6-016-7-1.7.S",13791,12350,11631,10233
"RIZ.IS-GC6-016-8-1.8.S",20868,19662,18924,17435
"RIZ.IS-GC6-020-1-2.1.S",63718,61921,59951,58046
"RIZ.IS-GC6-020-2-2.2.S",106906,104844,116000,113629
"RIZ.IS-GC6-020-3-2.3.S",528,432,451,381
"RIZ.IS-GC6-020-4-2.4.S",973,766,960,756
"RIZ.IS-GC6-020-5-2.5.S",86911,84694,94993,92594
"RIZ.IS-GC6-020-6-2.6.S",32807,32293,34741,34183
"RIZ.IS-GC6-020-7-2.7.S",851,814,751,711
"RIZ.IS-GC6-020-8-2.8.S",136766,133727,151532,148458
"RIZ.IS-GC6-024-1-1.1.S",122905,119433,142997,139293
"RIZ.IS-GC6-024-2-1.2.S",29887,27750,23313,21022
"RIZ.IS-GC6-024-3-1.3.S",48165,46702,38220,36783
"RIZ.IS-GC6-024-4-1.4.S",21494,20078,17875,16452
"RIZ.IS-GC6-024-5-1.5.S",46409,33419,47252,31983
"RIZ.IS-GC6-024-6-1.6.S",154679,151891,159061,156499
"RIZ.IS-GC6-024-7-1.7.S",38536,37616,37444,36563
"RIZ.IS-GC6-024-8-1.8.S",33239,30585,30333,27518
"RIZ.IS-GC6-028-1-2.1.S",21834,21322,20442,19949
"RIZ.IS-GC6-028-2-2.2.S",28199,27622,29431,28919
"RIZ.IS-GC6-028-3-2.3.S",2988,2323,2977,2217
"RIZ.IS-GC6-028-4-2.4.S",25934,23952,27048,24787
"RIZ.IS-GC6-028-5-2.5.S",11702,11215,10478,10085
"RIZ.IS-GC6-028-6-2.6.S",56255,55355,56466,55695
"RIZ.IS-GC6-028-7-2.7.S",261083,256354,218488,215323
"RIZ.IS-GC6-028-8-2.8.S",50289,49472,49644,48950
"RIZ.IS-GC6-032-1-1.1.S",121613,119279,134590,132578
"RIZ.IS-GC6-032-2-1.2.S",157925,155837,159362,157382
"RIZ.IS-GC6-032-3-1.3.S",21110,20704,21881,21516
"RIZ.IS-GC6-032-4-1.4.S",87580,85300,106692,104186
"RIZ.IS-GC6-032-5-1.5.S",10252,10077,10554,10392
"RIZ.IS-GC6-032-6-1.6.S",107099,105358,99720,98270
"RIZ.IS-GC6-032-7-1.7.S",142396,140261,137533,135733
"RIZ.IS-GC6-032-8-1.8.S",115444,113168,125352,122912
"RIZ.IS-GC6-036-1-2.1.S",229866,222479,194461,186848
"RIZ.IS-GC6-036-2-2.2.S",70869,68507,61293,58770
"RIZ.IS-GC6-036-3-2.3.S",155290,149832,128317,122916
"RIZ.IS-GC6-036-4-2.4.S",108201,105197,100343,97552
"RIZ.IS-GC6-036-5-2.5.S",204134,196477,170681,165676
"RIZ.IS-GC6-036-6-2.6.S",270833,260406,227078,215429
"RIZ.IS-GC6-036-7-2.7.S",333735,322471,297674,285897
"RIZ.IS-GC6-036-8-2.8.S",134846,129627,111354,106005
"RIZ.IS-GC6-040-1-1.1.S",5170,4572,5171,4594
"RIZ.IS-GC6-040-2-1.2.S",27312,25409,24149,22037
"RIZ.IS-GC6-040-3-1.3.S",373,342,371,345
"RIZ.IS-GC6-040-4-1.4.S",2464,1776,2429,1739
"RIZ.IS-GC6-040-5-1.5.S",2660,1564,2658,1578
"RIZ.IS-GC6-040-6-1.6.S",4130,3995,4106,3927
"RIZ.IS-GC6-040-7-1.7.S",2312,294,2168,279
"RIZ.IS-GC6-040-8-1.8.S",6833,2660,6065,2354
"RIZ.IS-GC6-044-1-2.1.S",48170,47148,51610,50496
"RIZ.IS-GC6-044-2-2.2.S",41949,41296,41467,40851
"RIZ.IS-GC6-044-3-2.3.S",4144,3966,4743,4576
"RIZ.IS-GC6-044-4-2.4.S",47889,47040,58728,57722
"RIZ.IS-GC6-044-5-2.5.S",137123,134883,158135,155669
"RIZ.IS-GC6-044-6-2.6.S",3447,3331,3773,3578
"RIZ.IS-GC6-044-7-2.7.S",177968,174007,193453,188538
"RIZ.IS-GC6-044-8-2.8.S",274,241,238,220
"RIZ.IS-GC6-048-1-1.1.S",4715,4499,4475,4225
"RIZ.IS-GC6-048-2-1.2.S",4758,4467,4194,3911
"RIZ.IS-GC6-048-3-1.3.S",1057,1018,1012,981
"RIZ.IS-GC6-048-4-1.4.S",9162,8760,8680,8046
"RIZ.IS-GC6-048-5-1.5.S",55051,53963,64515,63333
"RIZ.IS-GC6-048-6-1.6.S",1677,1593,1880,1756
"RIZ.IS-GC6-048-7-1.7.S",3788,3440,3466,3171
"RIZ.IS-GC6-048-8-1.8.S",15041,13993,13990,12824
"RIZ.IS-GC6-052-1-2.1.S",139953,136870,101228,98863
"RIZ.IS-GC6-052-2-2.2.S",1885,1657,1477,1247
"RIZ.IS-GC6-052-3-2.3.S",61521,60356,59737,58544
"RIZ.IS-GC6-052-4-2.4.S",43006,42262,43096,42378
"RIZ.IS-GC6-052-5-2.5.S",11945,11635,15951,15608
"RIZ.IS-GC6-052-6-2.6.S",55629,54993,61984,61334
"RIZ.IS-GC6-052-7-2.7.S",20405,19354,19503,18536
"RIZ.IS-GC6-052-8-2.8.S",1426,1192,1287,1075
"RIZ.IS-GC6-056-1-1.1.S",514,507,517,510
"RIZ.IS-GC6-056-2-1.2.S",1686,1533,1748,1560
"RIZ.IS-GC6-056-3-1.3.S",1934,1713,1745,1521
"RIZ.IS-GC6-056-4-1.4.S",14,10,22,18
"RIZ.IS-GC6-056-5-1.5.S",66,63,87,85
"RIZ.IS-GC6-056-6-1.6.S",181,163,173,164
"RIZ.IS-GC6-056-7-1.7.S",99898,96830,79164,77442
"RIZ.IS-GC6-056-8-1.8.S",169107,166724,124561,123193
"RIZ.IS-GC6-060-1-2.1.S",7067,6764,6920,6548
"RIZ.IS-GC6-060-2-2.2.S",9122,8804,8076,7710
"RIZ.IS-GC6-060-3-2.3.S",10990,10693,10201,9897
"RIZ.IS-GC6-060-4-2.4.S",56135,54941,60974,59655
"RIZ.IS-GC6-060-5-2.5.S",3462,3379,3526,3460
"RIZ.IS-GC6-060-6-2.6.S",34857,33418,30625,29173
"RIZ.IS-GC6-060-7-2.7.S",72194,71517,83374,82650
"RIZ.IS-GC6-060-8-2.8.S",446,441,426,421
"RIZ.IS-GC6-064-1-2.1.S",17645,17218,17904,17569
"RIZ.IS-GC6-064-2-2.2.S",200049,194114,202362,197019
"RIZ.IS-GC6-064-3-2.3.S",110020,105203,106722,102005
"RIZ.IS-GC6-064-4-2.4.S",83555,81804,90191,88803
"RIZ.IS-GC6-064-5-2.5.S",95098,93552,113914,112399
"RIZ.IS-GC6-064-6-2.6.S",39349,38762,38245,37691
"RIZ.IS-GC6-064-7-2.7.S",92362,90760,83400,82212
"RIZ.IS-GC6-064-8-2.8.S",244686,238753,237520,232220
"RIZ.IS-GC6-068-1-2.1.S",60864,59643,64598,63539
"RIZ.IS-GC6-068-2-2.2.S",1495,1418,1426,1346
"RIZ.IS-GC6-068-3-2.3.S",5084,4918,4984,4825
"RIZ.IS-GC6-068-4-2.4.S",110688,108466,105605,103626
"RIZ.IS-GC6-068-5-2.5.S",76137,74031,84060,82193
"RIZ.IS-GC6-068-6-2.6.S",147083,143505,161324,157747
"RIZ.IS-GC6-068-7-2.7.S",24001,22794,24195,22827
"RIZ.IS-GC6-068-8-2.8.S",27687,26948,27371,26551
"RIZ.IS-GC6-072-1-2.1.S",3787,3365,3463,2999
"RIZ.IS-GC6-072-2-2.2.S",48413,46975,42889,41607
"RIZ.IS-GC6-072-3-2.3.S",4900,324,5274,314
"RIZ.IS-GC6-072-4-2.4.S",2833,1394,2898,1396
"RIZ.IS-GC6-072-5-2.5.S",7220,3697,6416,3032
"RIZ.IS-GC6-072-6-2.6.S",129136,120545,98825,91440
"RIZ.IS-GC6-072-7-2.7.S",77508,74312,76609,73832
"RIZ.IS-GC6-072-8-2.8.S",114689,111833,132699,129524
"RIZ.IS-GC6-076-1-2.1.S",20364,19813,19744,18995
"RIZ.IS-GC6-076-2-2.2.S",23292,21264,22876,21029
"RIZ.IS-GC6-076-3-2.3.S",1922,1830,2658,2573
"RIZ.IS-GC6-076-4-2.4.S",28083,27651,28081,27653
"RIZ.IS-GC6-076-5-2.5.S",599,508,645,542
"RIZ.IS-GC6-076-6-2.6.S",1868,1755,1904,1769
"RIZ.IS-GC6-076-7-2.7.S",7320,7007,7463,7148
"RIZ.IS-GC6-076-8-2.8.S",46660,45470,37792,36957
"RIZ.IS-GC6-080-1-2.1.S",5061,4804,4613,4360
"RIZ.IS-GC6-080-2-2.2.S",35,34,38,32
"RIZ.IS-GC6-080-3-2.3.S",2147,1955,2157,1999
"RIZ.IS-GC6-080-4-2.4.S",427,407,382,362
"RIZ.IS-GC6-080-5-2.5.S",512,448,455,389
"RIZ.IS-GC6-080-6-2.6.S",34826,34064,29889,29362
"RIZ.IS-GC6-080-7-2.7.S",28,21,17,14
"RIZ.IS-GC6-080-8-2.8.S",793,760,794,773
"RIZ.IS-GC6-084-1-2.1.S",149796,145782,138597,134755
"RIZ.IS-GC6-084-2-2.2.S",154855,150995,142940,139131
"RIZ.IS-GC6-084-3-2.3.S",86921,85323,90753,89389
"RIZ.IS-GC6-084-4-2.4.S",182084,177105,187042,182510
"RIZ.IS-GC6-084-5-2.5.S",122039,119431,137154,134465
"RIZ.IS-GC6-084-6-2.6.S",137149,129127,147319,138274
"RIZ.IS-GC6-084-7-2.7.S",61397,60557,67372,66563
"RIZ.IS-GC6-084-8-2.8.S",14618,14015,18157,17454
"RIZ.IS-GC6-088-1-2.1.S",34839,32898,38008,35971
"RIZ.IS-GC6-088-2-2.2.S",61763,60465,68343,66884
"RIZ.IS-GC6-088-3-2.3.S",1794,1178,1747,1179
"RIZ.IS-GC6-088-4-2.4.S",4332,4126,4381,4137
"RIZ.IS-GC6-088-5-2.5.S",1484,1451,1382,1353
"RIZ.IS-GC6-088-6-2.6.S",1321,1194,1267,1134
