value,year,record
9.56,7027,MD99-2275sstAlkenone
NA,7032,MD99-2275sstAlkenone
9.42,7036,MD99-2275sstAlkenone
8.75,7041,MD99-2275sstAlkenone
8.31,7046,MD99-2275sstAlkenone
8.94,7051,MD99-2275sstAlkenone
8.62,7056,MD99-2275sstAlkenone
9.11,7060,MD99-2275sstAlkenone
9.41,7065,MD99-2275sstAlkenone
8.93,7070,MD99-2275sstAlkenone
10.11,7075,MD99-2275sstAlkenone
10,7080,MD99-2275sstAlkenone
9.85,7084,MD99-2275sstAlkenone
9.86,7089,MD99-2275sstAlkenone
9.67,7094,MD99-2275sstAlkenone
10.02,7099,MD99-2275sstAlkenone
9.49,7103,MD99-2275sstAlkenone
10.03,7108,MD99-2275sstAlkenone
10.04,7113,MD99-2275sstAlkenone
10.41,7118,MD99-2275sstAlkenone
10.42,7123,MD99-2275sstAlkenone
10.02,7127,MD99-2275sstAlkenone
9.84,7130,MD99-2275sstAlkenone
10.23,7134,MD99-2275sstAlkenone
9.46,7137,MD99-2275sstAlkenone
10.07,7141,MD99-2275sstAlkenone
10.21,7144,MD99-2275sstAlkenone
9.61,7148,MD99-2275sstAlkenone
9.22,7151,MD99-2275sstAlkenone
8.78,7155,MD99-2275sstAlkenone
9.41,7158,MD99-2275sstAlkenone
9.03,7162,MD99-2275sstAlkenone
9.55,7165,MD99-2275sstAlkenone
9.57,7169,MD99-2275sstAlkenone
9.68,7172,MD99-2275sstAlkenone
9.84,7176,MD99-2275sstAlkenone
8.63,7179,MD99-2275sstAlkenone
8.71,7183,MD99-2275sstAlkenone
9.72,7186,MD99-2275sstAlkenone
NA,7190,MD99-2275sstAlkenone
8.75,7193,MD99-2275sstAlkenone
10.12,7197,MD99-2275sstAlkenone
8.61,7200,MD99-2275sstAlkenone
9.14,7204,MD99-2275sstAlkenone
10.44,7207,MD99-2275sstAlkenone
10.48,7211,MD99-2275sstAlkenone
9.11,7214,MD99-2275sstAlkenone
9.98,7218,MD99-2275sstAlkenone
9.48,7221,MD99-2275sstAlkenone
9.8,7225,MD99-2275sstAlkenone
10.13,7228,MD99-2275sstAlkenone
11.09,7232,MD99-2275sstAlkenone
12.18,7235,MD99-2275sstAlkenone
11.03,7239,MD99-2275sstAlkenone
10.61,7242,MD99-2275sstAlkenone
9.87,7246,MD99-2275sstAlkenone
11.34,7249,MD99-2275sstAlkenone
10.39,7253,MD99-2275sstAlkenone
11.11,7256,MD99-2275sstAlkenone
10.81,7260,MD99-2275sstAlkenone
9.3,7263,MD99-2275sstAlkenone
10.83,7267,MD99-2275sstAlkenone
9.5,7270,MD99-2275sstAlkenone
10.78,7274,MD99-2275sstAlkenone
9.54,7277,MD99-2275sstAlkenone
NA,7281,MD99-2275sstAlkenone
11.98,7284,MD99-2275sstAlkenone
11.73,7288,MD99-2275sstAlkenone
13.46,7291,MD99-2275sstAlkenone
13.46,7295,MD99-2275sstAlkenone
10.74,7298,MD99-2275sstAlkenone
12.56,7302,MD99-2275sstAlkenone
10.11,7305,MD99-2275sstAlkenone
10.78,7309,MD99-2275sstAlkenone
10.32,7312,MD99-2275sstAlkenone
11.16,7316,MD99-2275sstAlkenone
10.85,7319,MD99-2275sstAlkenone
10.88,7323,MD99-2275sstAlkenone
10.63,7326,MD99-2275sstAlkenone
11.82,7330,MD99-2275sstAlkenone
10.36,7333,MD99-2275sstAlkenone
10.51,7337,MD99-2275sstAlkenone
11.26,7340,MD99-2275sstAlkenone
11.34,7344,MD99-2275sstAlkenone
10.33,7347,MD99-2275sstAlkenone
11.17,7351,MD99-2275sstAlkenone
10.79,7354,MD99-2275sstAlkenone
9.61,7358,MD99-2275sstAlkenone
9.98,7361,MD99-2275sstAlkenone
9.64,7365,MD99-2275sstAlkenone
10.83,7368,MD99-2275sstAlkenone
9.36,7372,MD99-2275sstAlkenone
9.08,7375,MD99-2275sstAlkenone
10.45,7379,MD99-2275sstAlkenone
11.1,7382,MD99-2275sstAlkenone
9.75,7386,MD99-2275sstAlkenone
8.58,7389,MD99-2275sstAlkenone
8.66,7393,MD99-2275sstAlkenone
9.81,7396,MD99-2275sstAlkenone
10.21,7400,MD99-2275sstAlkenone
10.67,7403,MD99-2275sstAlkenone
9.58,7407,MD99-2275sstAlkenone
10.07,7410,MD99-2275sstAlkenone
9.7,7414,MD99-2275sstAlkenone
10.06,7417,MD99-2275sstAlkenone
10.05,7421,MD99-2275sstAlkenone
10.43,7424,MD99-2275sstAlkenone
9.27,7428,MD99-2275sstAlkenone
8.32,7431,MD99-2275sstAlkenone
9.9,7435,MD99-2275sstAlkenone
9.14,7438,MD99-2275sstAlkenone
9.12,7442,MD99-2275sstAlkenone
9.48,7445,MD99-2275sstAlkenone
8.77,7449,MD99-2275sstAlkenone
9.43,7452,MD99-2275sstAlkenone
9.2,7456,MD99-2275sstAlkenone
9.89,7459,MD99-2275sstAlkenone
9.84,7463,MD99-2275sstAlkenone
9.86,7466,MD99-2275sstAlkenone
10.97,7470,MD99-2275sstAlkenone
8.41,7473,MD99-2275sstAlkenone
9.89,7477,MD99-2275sstAlkenone
11.11,7480,MD99-2275sstAlkenone
10.3,7484,MD99-2275sstAlkenone
10.73,7487,MD99-2275sstAlkenone
10.03,7491,MD99-2275sstAlkenone
11.39,7494,MD99-2275sstAlkenone
10.28,7498,MD99-2275sstAlkenone
10.28,7501,MD99-2275sstAlkenone
9.5,7505,MD99-2275sstAlkenone
10.4,7508,MD99-2275sstAlkenone
9.47,7512,MD99-2275sstAlkenone
9.41,7515,MD99-2275sstAlkenone
9.76,7519,MD99-2275sstAlkenone
10.27,7522,MD99-2275sstAlkenone
9.93,7526,MD99-2275sstAlkenone
10.79,7529,MD99-2275sstAlkenone
8.6,7533,MD99-2275sstAlkenone
8.5,7536,MD99-2275sstAlkenone
8.99,7540,MD99-2275sstAlkenone
8.44,7543,MD99-2275sstAlkenone
8.21,7547,MD99-2275sstAlkenone
8.24,7550,MD99-2275sstAlkenone
9.25,7554,MD99-2275sstAlkenone
8.4,7557,MD99-2275sstAlkenone
7.89,7561,MD99-2275sstAlkenone
8.83,7564,MD99-2275sstAlkenone
7.83,7568,MD99-2275sstAlkenone
8.78,7571,MD99-2275sstAlkenone
7.22,7575,MD99-2275sstAlkenone
8.53,7578,MD99-2275sstAlkenone
7.71,7582,MD99-2275sstAlkenone
8.74,7585,MD99-2275sstAlkenone
10.1,7589,MD99-2275sstAlkenone
10.48,7592,MD99-2275sstAlkenone
11.28,7596,MD99-2275sstAlkenone
9.76,7599,MD99-2275sstAlkenone
8.73,7603,MD99-2275sstAlkenone
9.3,7606,MD99-2275sstAlkenone
9.85,7610,MD99-2275sstAlkenone
9.17,7613,MD99-2275sstAlkenone
9.65,7617,MD99-2275sstAlkenone
9.41,7620,MD99-2275sstAlkenone
9.4,7624,MD99-2275sstAlkenone
8.43,7627,MD99-2275sstAlkenone
10.31,7631,MD99-2275sstAlkenone
9.8,7634,MD99-2275sstAlkenone
NA,7638,MD99-2275sstAlkenone
10.14,7641,MD99-2275sstAlkenone
9.8,7645,MD99-2275sstAlkenone
10.87,7648,MD99-2275sstAlkenone
9.74,7652,MD99-2275sstAlkenone
10.01,7655,MD99-2275sstAlkenone
9.94,7659,MD99-2275sstAlkenone
9.26,7662,MD99-2275sstAlkenone
10.82,7666,MD99-2275sstAlkenone
10.55,7669,MD99-2275sstAlkenone
10.36,7673,MD99-2275sstAlkenone
10.55,7676,MD99-2275sstAlkenone
NA,7680,MD99-2275sstAlkenone
11.37,7683,MD99-2275sstAlkenone
NA,7687,MD99-2275sstAlkenone
10.73,7690,MD99-2275sstAlkenone
NA,7694,MD99-2275sstAlkenone
11.84,7697,MD99-2275sstAlkenone
12.27,7701,MD99-2275sstAlkenone
10.54,7704,MD99-2275sstAlkenone
11.63,7708,MD99-2275sstAlkenone
12.02,7711,MD99-2275sstAlkenone
11.49,7715,MD99-2275sstAlkenone
12.01,7718,MD99-2275sstAlkenone
11.87,7722,MD99-2275sstAlkenone
10.53,7725,MD99-2275sstAlkenone
10.71,7729,MD99-2275sstAlkenone
11.61,7732,MD99-2275sstAlkenone
10.97,7736,MD99-2275sstAlkenone
10.75,7739,MD99-2275sstAlkenone
12.07,7743,MD99-2275sstAlkenone
11.26,7746,MD99-2275sstAlkenone
9.64,7750,MD99-2275sstAlkenone
11.39,7753,MD99-2275sstAlkenone
11.26,7757,MD99-2275sstAlkenone
11.29,7760,MD99-2275sstAlkenone
11.02,7764,MD99-2275sstAlkenone
10.77,7767,MD99-2275sstAlkenone
10.31,7771,MD99-2275sstAlkenone
NA,7774,MD99-2275sstAlkenone
11.33,7778,MD99-2275sstAlkenone
11.77,7781,MD99-2275sstAlkenone
9.17,7785,MD99-2275sstAlkenone
9.25,7788,MD99-2275sstAlkenone
8.33,7792,MD99-2275sstAlkenone
NA,7795,MD99-2275sstAlkenone
NA,7799,MD99-2275sstAlkenone
13.12,7802,MD99-2275sstAlkenone
7.16,7806,MD99-2275sstAlkenone
NA,7809,MD99-2275sstAlkenone
9.2,7813,MD99-2275sstAlkenone
8.37,7816,MD99-2275sstAlkenone
7.65,7820,MD99-2275sstAlkenone
9.37,7823,MD99-2275sstAlkenone
8.63,7827,MD99-2275sstAlkenone
8.53,7830,MD99-2275sstAlkenone
8.24,7834,MD99-2275sstAlkenone
9.33,7837,MD99-2275sstAlkenone
9.57,7841,MD99-2275sstAlkenone
8.62,7844,MD99-2275sstAlkenone
10.03,7848,MD99-2275sstAlkenone
7.28,7851,MD99-2275sstAlkenone
14.07,7855,MD99-2275sstAlkenone
10.19,7858,MD99-2275sstAlkenone
8.08,7862,MD99-2275sstAlkenone
9.24,7865,MD99-2275sstAlkenone
9.55,7869,MD99-2275sstAlkenone
10.64,7872,MD99-2275sstAlkenone
9.51,7876,MD99-2275sstAlkenone
8.72,7879,MD99-2275sstAlkenone
10.26,7883,MD99-2275sstAlkenone
10.16,7886,MD99-2275sstAlkenone
11.02,7890,MD99-2275sstAlkenone
9.07,7893,MD99-2275sstAlkenone
9.26,7897,MD99-2275sstAlkenone
7.29,7900,MD99-2275sstAlkenone
7.49,7904,MD99-2275sstAlkenone
7.94,7907,MD99-2275sstAlkenone
9.8,7911,MD99-2275sstAlkenone
8.8,7914,MD99-2275sstAlkenone
8.52,7918,MD99-2275sstAlkenone
7.83,7921,MD99-2275sstAlkenone
7.87,7925,MD99-2275sstAlkenone
7.9,7928,MD99-2275sstAlkenone
9.73,7932,MD99-2275sstAlkenone
8.19,7935,MD99-2275sstAlkenone
9.07,7939,MD99-2275sstAlkenone
8.88,7942,MD99-2275sstAlkenone
9.14,7946,MD99-2275sstAlkenone
9.56,7949,MD99-2275sstAlkenone
7.74,7953,MD99-2275sstAlkenone
9.56,7956,MD99-2275sstAlkenone
8.5,7960,MD99-2275sstAlkenone
8.99,7963,MD99-2275sstAlkenone
9.08,7967,MD99-2275sstAlkenone
9.39,7970,MD99-2275sstAlkenone
10.99,7974,MD99-2275sstAlkenone
12.41,7977,MD99-2275sstAlkenone
12.6,7981,MD99-2275sstAlkenone
8.96,7984,MD99-2275sstAlkenone
8.61,7988,MD99-2275sstAlkenone
9.28,7991,MD99-2275sstAlkenone
9.82,7995,MD99-2275sstAlkenone
10.15,7998,MD99-2275sstAlkenone
11,8001,MD99-2275sstAlkenone
10.2,8004,MD99-2275sstAlkenone
11.52,8007,MD99-2275sstAlkenone
10.6,8010,MD99-2275sstAlkenone
10.46,8013,MD99-2275sstAlkenone
9.67,8016,MD99-2275sstAlkenone
11.59,8019,MD99-2275sstAlkenone
NA,8022,MD99-2275sstAlkenone
NA,8025,MD99-2275sstAlkenone
10.79,8028,MD99-2275sstAlkenone
11.45,8030,MD99-2275sstAlkenone
10.71,8033,MD99-2275sstAlkenone
11.03,8036,MD99-2275sstAlkenone
9.28,8039,MD99-2275sstAlkenone
12.63,8042,MD99-2275sstAlkenone
NA,8045,MD99-2275sstAlkenone
13.53,8048,MD99-2275sstAlkenone
NA,8051,MD99-2275sstAlkenone
11.07,8054,MD99-2275sstAlkenone
10.59,8057,MD99-2275sstAlkenone
11.22,8059,MD99-2275sstAlkenone
12.11,8062,MD99-2275sstAlkenone
10.86,8065,MD99-2275sstAlkenone
12.18,8068,MD99-2275sstAlkenone
11.82,8071,MD99-2275sstAlkenone
10.86,8074,MD99-2275sstAlkenone
11.07,8077,MD99-2275sstAlkenone
10.96,8080,MD99-2275sstAlkenone
11.42,8083,MD99-2275sstAlkenone
10.88,8086,MD99-2275sstAlkenone
11.41,8089,MD99-2275sstAlkenone
10.89,8091,MD99-2275sstAlkenone
12.37,8094,MD99-2275sstAlkenone
10.57,8097,MD99-2275sstAlkenone
10.72,8100,MD99-2275sstAlkenone
10.54,8103,MD99-2275sstAlkenone
11.28,8106,MD99-2275sstAlkenone
10.57,8109,MD99-2275sstAlkenone
11.24,8112,MD99-2275sstAlkenone
9.94,8115,MD99-2275sstAlkenone
10.55,8118,MD99-2275sstAlkenone
10.49,8120,MD99-2275sstAlkenone
9.71,8123,MD99-2275sstAlkenone
11.34,8126,MD99-2275sstAlkenone
10.27,8129,MD99-2275sstAlkenone
10.84,8132,MD99-2275sstAlkenone
11.18,8135,MD99-2275sstAlkenone
10.59,8138,MD99-2275sstAlkenone
13.18,8141,MD99-2275sstAlkenone
10.89,8144,MD99-2275sstAlkenone
10.92,8147,MD99-2275sstAlkenone
10.54,8149,MD99-2275sstAlkenone
10.65,8152,MD99-2275sstAlkenone
9.48,8155,MD99-2275sstAlkenone
9.91,8158,MD99-2275sstAlkenone
8.98,8161,MD99-2275sstAlkenone
9.77,8164,MD99-2275sstAlkenone
9.75,8167,MD99-2275sstAlkenone
8.74,8170,MD99-2275sstAlkenone
10.28,8173,MD99-2275sstAlkenone
9.36,8176,MD99-2275sstAlkenone
9.82,8178,MD99-2275sstAlkenone
10.41,8181,MD99-2275sstAlkenone
9.66,8184,MD99-2275sstAlkenone
9.27,8187,MD99-2275sstAlkenone
9.48,8190,MD99-2275sstAlkenone
9.66,8193,MD99-2275sstAlkenone
9.09,8196,MD99-2275sstAlkenone
9.33,8199,MD99-2275sstAlkenone
10.21,8202,MD99-2275sstAlkenone
10,8205,MD99-2275sstAlkenone
9.66,8208,MD99-2275sstAlkenone
10.35,8210,MD99-2275sstAlkenone
9.45,8213,MD99-2275sstAlkenone
9.6,8216,MD99-2275sstAlkenone
9.7,8219,MD99-2275sstAlkenone
9,8222,MD99-2275sstAlkenone
8.99,8225,MD99-2275sstAlkenone
9.63,8228,MD99-2275sstAlkenone
10.01,8231,MD99-2275sstAlkenone
10.44,8234,MD99-2275sstAlkenone
9.65,8237,MD99-2275sstAlkenone
10.36,8239,MD99-2275sstAlkenone
10.1,8242,MD99-2275sstAlkenone
10.39,8245,MD99-2275sstAlkenone
10.4,8248,MD99-2275sstAlkenone
10.3,8251,MD99-2275sstAlkenone
10.78,8254,MD99-2275sstAlkenone
10.95,8257,MD99-2275sstAlkenone
9.64,8260,MD99-2275sstAlkenone
10.38,8263,MD99-2275sstAlkenone
10.35,8266,MD99-2275sstAlkenone
11.12,8268,MD99-2275sstAlkenone
9.92,8271,MD99-2275sstAlkenone
10.22,8274,MD99-2275sstAlkenone
10.08,8277,MD99-2275sstAlkenone
10.3,8280,MD99-2275sstAlkenone
9.41,8283,MD99-2275sstAlkenone
9.84,8286,MD99-2275sstAlkenone
11.79,8289,MD99-2275sstAlkenone
10.28,8292,MD99-2275sstAlkenone
12.35,8295,MD99-2275sstAlkenone
10.47,8297,MD99-2275sstAlkenone
8.6,8300,MD99-2275sstAlkenone
10.12,8303,MD99-2275sstAlkenone
12.49,8306,MD99-2275sstAlkenone
11.02,8309,MD99-2275sstAlkenone
11.37,8312,MD99-2275sstAlkenone
10.09,8315,MD99-2275sstAlkenone
10.37,8318,MD99-2275sstAlkenone
10.61,8321,MD99-2275sstAlkenone
9.53,8324,MD99-2275sstAlkenone
9.35,8327,MD99-2275sstAlkenone
9.62,8329,MD99-2275sstAlkenone
7.31,8332,MD99-2275sstAlkenone
10.29,8335,MD99-2275sstAlkenone
8.77,8338,MD99-2275sstAlkenone
11.47,8341,MD99-2275sstAlkenone
10.36,8344,MD99-2275sstAlkenone
9.61,8347,MD99-2275sstAlkenone
8.36,8350,MD99-2275sstAlkenone
10.96,8353,MD99-2275sstAlkenone
10.35,8356,MD99-2275sstAlkenone
11.19,8358,MD99-2275sstAlkenone
13.5,8361,MD99-2275sstAlkenone
NA,8364,MD99-2275sstAlkenone
11.79,8367,MD99-2275sstAlkenone
NA,8370,MD99-2275sstAlkenone
12.42,8373,MD99-2275sstAlkenone
9.17,8376,MD99-2275sstAlkenone
10.78,8379,MD99-2275sstAlkenone
10.53,8382,MD99-2275sstAlkenone
10.11,8385,MD99-2275sstAlkenone
10.03,8387,MD99-2275sstAlkenone
10.05,8390,MD99-2275sstAlkenone
9.05,8393,MD99-2275sstAlkenone
10.18,8396,MD99-2275sstAlkenone
10.37,8399,MD99-2275sstAlkenone
12.07,8402,MD99-2275sstAlkenone
10.02,8405,MD99-2275sstAlkenone
10.4,8408,MD99-2275sstAlkenone
10.76,8411,MD99-2275sstAlkenone
10.43,8414,MD99-2275sstAlkenone
10.4,8416,MD99-2275sstAlkenone
9.91,8419,MD99-2275sstAlkenone
11.92,8422,MD99-2275sstAlkenone
10.26,8425,MD99-2275sstAlkenone
9.9,8428,MD99-2275sstAlkenone
10.46,8431,MD99-2275sstAlkenone
10.83,8434,MD99-2275sstAlkenone
11.04,8437,MD99-2275sstAlkenone
10.81,8440,MD99-2275sstAlkenone
10.81,8443,MD99-2275sstAlkenone
10.83,8446,MD99-2275sstAlkenone
10.38,8448,MD99-2275sstAlkenone
10.04,8451,MD99-2275sstAlkenone
10.51,8454,MD99-2275sstAlkenone
8.09,8457,MD99-2275sstAlkenone
11.43,8460,MD99-2275sstAlkenone
8.85,8463,MD99-2275sstAlkenone
9.57,8466,MD99-2275sstAlkenone
10.55,8469,MD99-2275sstAlkenone
11.19,8472,MD99-2275sstAlkenone
9.77,8475,MD99-2275sstAlkenone
10.08,8477,MD99-2275sstAlkenone
10.09,8480,MD99-2275sstAlkenone
8.38,8483,MD99-2275sstAlkenone
10.12,8486,MD99-2275sstAlkenone
10.03,8489,MD99-2275sstAlkenone
10.07,8492,MD99-2275sstAlkenone
9.85,8495,MD99-2275sstAlkenone
10.22,8498,MD99-2275sstAlkenone
10.03,8501,MD99-2275sstAlkenone
10.09,8504,MD99-2275sstAlkenone
10.24,8506,MD99-2275sstAlkenone
9.99,8509,MD99-2275sstAlkenone
10.54,8512,MD99-2275sstAlkenone
10.68,8515,MD99-2275sstAlkenone
11.63,8518,MD99-2275sstAlkenone
11.81,8521,MD99-2275sstAlkenone
10.57,8524,MD99-2275sstAlkenone
10.63,8527,MD99-2275sstAlkenone
10.47,8530,MD99-2275sstAlkenone
10.63,8533,MD99-2275sstAlkenone
10.33,8535,MD99-2275sstAlkenone
10.86,8538,MD99-2275sstAlkenone
9.68,8541,MD99-2275sstAlkenone
10.29,8544,MD99-2275sstAlkenone
10.29,8547,MD99-2275sstAlkenone
10.17,8550,MD99-2275sstAlkenone
10.11,8553,MD99-2275sstAlkenone
10.49,8556,MD99-2275sstAlkenone
10.13,8559,MD99-2275sstAlkenone
10.2,8562,MD99-2275sstAlkenone
9.43,8565,MD99-2275sstAlkenone
10.1,8567,MD99-2275sstAlkenone
10.02,8570,MD99-2275sstAlkenone
10,8573,MD99-2275sstAlkenone
10.19,8576,MD99-2275sstAlkenone
9.79,8579,MD99-2275sstAlkenone
9.94,8582,MD99-2275sstAlkenone
10.09,8585,MD99-2275sstAlkenone
10.05,8588,MD99-2275sstAlkenone
9.84,8591,MD99-2275sstAlkenone
10.31,8594,MD99-2275sstAlkenone
10.46,8596,MD99-2275sstAlkenone
10.3,8599,MD99-2275sstAlkenone
9.62,8602,MD99-2275sstAlkenone
9.83,8605,MD99-2275sstAlkenone
9.86,8608,MD99-2275sstAlkenone
10.3,8611,MD99-2275sstAlkenone
9.25,8614,MD99-2275sstAlkenone
9.15,8617,MD99-2275sstAlkenone
10.35,8620,MD99-2275sstAlkenone
9.14,8623,MD99-2275sstAlkenone
9.48,8625,MD99-2275sstAlkenone
8.95,8628,MD99-2275sstAlkenone
9.5,8631,MD99-2275sstAlkenone
9.07,8634,MD99-2275sstAlkenone
8.77,8637,MD99-2275sstAlkenone
8.82,8640,MD99-2275sstAlkenone
8.3,8643,MD99-2275sstAlkenone
8.11,8646,MD99-2275sstAlkenone
9.21,8649,MD99-2275sstAlkenone
9.12,8652,MD99-2275sstAlkenone
8.97,8654,MD99-2275sstAlkenone
8.78,8657,MD99-2275sstAlkenone
9.32,8660,MD99-2275sstAlkenone
9.93,8663,MD99-2275sstAlkenone
8.95,8666,MD99-2275sstAlkenone
9.02,8669,MD99-2275sstAlkenone
9.25,8672,MD99-2275sstAlkenone
9.18,8675,MD99-2275sstAlkenone
9.59,8678,MD99-2275sstAlkenone
9.24,8681,MD99-2275sstAlkenone
8.16,8684,MD99-2275sstAlkenone
9.29,8686,MD99-2275sstAlkenone
9.03,8689,MD99-2275sstAlkenone
9.03,8692,MD99-2275sstAlkenone
8.68,8695,MD99-2275sstAlkenone
8.69,8698,MD99-2275sstAlkenone
9.42,8701,MD99-2275sstAlkenone
9.25,8704,MD99-2275sstAlkenone
8.24,8707,MD99-2275sstAlkenone
8.55,8710,MD99-2275sstAlkenone
8.14,8713,MD99-2275sstAlkenone
8.21,8715,MD99-2275sstAlkenone
8.34,8718,MD99-2275sstAlkenone
7.48,8721,MD99-2275sstAlkenone
8.76,8724,MD99-2275sstAlkenone
8.52,8727,MD99-2275sstAlkenone
7.98,8730,MD99-2275sstAlkenone
8,8733,MD99-2275sstAlkenone
8.8,8736,MD99-2275sstAlkenone
9.08,8739,MD99-2275sstAlkenone
8.74,8742,MD99-2275sstAlkenone
9.68,8744,MD99-2275sstAlkenone
8.56,8747,MD99-2275sstAlkenone
8.45,8750,MD99-2275sstAlkenone
8.39,8753,MD99-2275sstAlkenone
8.42,8756,MD99-2275sstAlkenone
8.14,8759,MD99-2275sstAlkenone
7.78,8762,MD99-2275sstAlkenone
7.58,8765,MD99-2275sstAlkenone
7.73,8768,MD99-2275sstAlkenone
7.66,8771,MD99-2275sstAlkenone
7.44,8773,MD99-2275sstAlkenone
9.81,8776,MD99-2275sstAlkenone
NA,8779,MD99-2275sstAlkenone
NA,8782,MD99-2275sstAlkenone
10.41,8785,MD99-2275sstAlkenone
10.48,8788,MD99-2275sstAlkenone
10.64,8791,MD99-2275sstAlkenone
9.73,8794,MD99-2275sstAlkenone
9.94,8797,MD99-2275sstAlkenone
11.19,8800,MD99-2275sstAlkenone
10.45,8803,MD99-2275sstAlkenone
11.67,8805,MD99-2275sstAlkenone
10.79,8808,MD99-2275sstAlkenone
10.99,8811,MD99-2275sstAlkenone
11.47,8814,MD99-2275sstAlkenone
10.51,8817,MD99-2275sstAlkenone
11.22,8820,MD99-2275sstAlkenone
11.78,8823,MD99-2275sstAlkenone
10.9,8826,MD99-2275sstAlkenone
11.2,8829,MD99-2275sstAlkenone
11.25,8832,MD99-2275sstAlkenone
NA,8834,MD99-2275sstAlkenone
NA,8837,MD99-2275sstAlkenone
9.66,8840,MD99-2275sstAlkenone
9.12,8843,MD99-2275sstAlkenone
9.97,8846,MD99-2275sstAlkenone
9.93,8849,MD99-2275sstAlkenone
8.73,8852,MD99-2275sstAlkenone
9.48,8855,MD99-2275sstAlkenone
9.17,8858,MD99-2275sstAlkenone
7.73,8861,MD99-2275sstAlkenone
9.47,8863,MD99-2275sstAlkenone
9.39,8866,MD99-2275sstAlkenone
9.8,8869,MD99-2275sstAlkenone
9.37,8872,MD99-2275sstAlkenone
9.25,8875,MD99-2275sstAlkenone
10.04,8878,MD99-2275sstAlkenone
10.15,8881,MD99-2275sstAlkenone
10.1,8884,MD99-2275sstAlkenone
10.3,8887,MD99-2275sstAlkenone
9.88,8890,MD99-2275sstAlkenone
9.72,8892,MD99-2275sstAlkenone
10.3,8895,MD99-2275sstAlkenone
10.05,8895,MD99-2275sstAlkenone
9.74,8898,MD99-2275sstAlkenone
9.4,8901,MD99-2275sstAlkenone
9.18,8904,MD99-2275sstAlkenone
9.89,8907,MD99-2275sstAlkenone
9.98,8910,MD99-2275sstAlkenone
9.15,8913,MD99-2275sstAlkenone
9.55,8916,MD99-2275sstAlkenone
8.63,8919,MD99-2275sstAlkenone
9.88,8922,MD99-2275sstAlkenone
9.62,8924,MD99-2275sstAlkenone
9.66,8927,MD99-2275sstAlkenone
9.54,8930,MD99-2275sstAlkenone
9.54,8933,MD99-2275sstAlkenone
9.21,8936,MD99-2275sstAlkenone
9.48,8939,MD99-2275sstAlkenone
9.48,8942,MD99-2275sstAlkenone
9.76,8945,MD99-2275sstAlkenone
11.1,8948,MD99-2275sstAlkenone
10.51,8951,MD99-2275sstAlkenone
11.66,8953,MD99-2275sstAlkenone
10.52,8956,MD99-2275sstAlkenone
10.13,8959,MD99-2275sstAlkenone
10.49,8962,MD99-2275sstAlkenone
10.46,8965,MD99-2275sstAlkenone
9.89,8968,MD99-2275sstAlkenone
10.12,8971,MD99-2275sstAlkenone
10.25,8974,MD99-2275sstAlkenone
8.35,8977,MD99-2275sstAlkenone
11.42,8980,MD99-2275sstAlkenone
10.23,8982,MD99-2275sstAlkenone
9.62,8985,MD99-2275sstAlkenone
10.13,8988,MD99-2275sstAlkenone
9.77,8991,MD99-2275sstAlkenone
9.03,8994,MD99-2275sstAlkenone
10,8997,MD99-2275sstAlkenone
10.43,9000,MD99-2275sstAlkenone
9.81,9003,MD99-2275sstAlkenone
10.04,9006,MD99-2275sstAlkenone
9.66,9009,MD99-2275sstAlkenone
9.88,9011,MD99-2275sstAlkenone
9.72,9014,MD99-2275sstAlkenone
9.85,9017,MD99-2275sstAlkenone
10,9020,MD99-2275sstAlkenone
9.93,9023,MD99-2275sstAlkenone
9.67,9026,MD99-2275sstAlkenone
9.79,9029,MD99-2275sstAlkenone
9.9,9032,MD99-2275sstAlkenone
9.69,9035,MD99-2275sstAlkenone
9.92,9038,MD99-2275sstAlkenone
9.93,9041,MD99-2275sstAlkenone
10.29,9043,MD99-2275sstAlkenone
9.28,9046,MD99-2275sstAlkenone
11.24,9049,MD99-2275sstAlkenone
9.55,9052,MD99-2275sstAlkenone
9.38,9055,MD99-2275sstAlkenone
9.41,9058,MD99-2275sstAlkenone
11.62,9061,MD99-2275sstAlkenone
9.77,9064,MD99-2275sstAlkenone
9.5,9067,MD99-2275sstAlkenone
9.9,9070,MD99-2275sstAlkenone
11.02,9072,MD99-2275sstAlkenone
9.89,9075,MD99-2275sstAlkenone
9.71,9078,MD99-2275sstAlkenone
9.78,9081,MD99-2275sstAlkenone
9.78,9084,MD99-2275sstAlkenone
10.44,9087,MD99-2275sstAlkenone
9.74,9090,MD99-2275sstAlkenone
9.72,9093,MD99-2275sstAlkenone
9.79,9096,MD99-2275sstAlkenone
9.74,9099,MD99-2275sstAlkenone
8.88,9101,MD99-2275sstAlkenone
9.66,9104,MD99-2275sstAlkenone
9.85,9107,MD99-2275sstAlkenone
9.43,9110,MD99-2275sstAlkenone
9.52,9113,MD99-2275sstAlkenone
10.28,9116,MD99-2275sstAlkenone
9.82,9119,MD99-2275sstAlkenone
9.89,9122,MD99-2275sstAlkenone
9.76,9125,MD99-2275sstAlkenone
9.93,9128,MD99-2275sstAlkenone
10.29,9130,MD99-2275sstAlkenone
10.63,9133,MD99-2275sstAlkenone
10.08,9136,MD99-2275sstAlkenone
10.37,9139,MD99-2275sstAlkenone
10.02,9142,MD99-2275sstAlkenone
10.04,9145,MD99-2275sstAlkenone
9.61,9148,MD99-2275sstAlkenone
